"chrom" "begin" "end" "markers" "rec_rate" "chr_length" "rec_sd" "GC" "chr_type" "gene_ex_bin" "gen_feat" "count_var" "length_var" "density_var" "prop_var" "rel_pos" "pos_group"
"1300" "LR999944.1" 8000001 10000000 11 6.79 12933853 0.709492777 0.330133 "Autosome" "0" "LTR" 49 8043 0.0245 0.0040215 0.69584836784522 "2"
"1301" "LR999944.1" 10000001 12000000 5 4.728 12933853 0.440249929 0.340062 "Autosome" "1" "LTR" 129 58141 0.0645 0.0290705 0.850481329886771 "4"
"1302" "LR999944.1" 12000001 12933853 3 4.076666667 12933853 0.518684233 0.344186 "Autosome" "1" "LTR" 13 3251 0.0139208205145778 0.00348127596099172 0.963898924782893 "5"
"1303" "LR999945.1" 1 2000000 9 5.312222222 12861081 1.782300324 0.349962 "Autosome" "1" "LTR" 44 7727 0.022 0.0038635 0.0777540006162779 "5"
"1304" "LR999945.1" 2000001 4000000 12 7.8825 12861081 0.867306436 0.337695 "Autosome" "1" "LTR" 70 26312 0.035 0.013156 0.233261924094872 "3"
"1305" "LR999945.1" 4000001 6000000 16 5.634375 12861081 2.480386983 0.324908 "Autosome" "1" "LTR" 41 5976 0.0205 0.002988 0.388769847573466 "2"
"1306" "LR999945.1" 6000001 8000000 5 3.58 12861081 1.286604057 0.32947 "Autosome" "1" "LTR" 41 22519 0.0205 0.0112595 0.54427777105206 "1"
"1307" "LR999945.1" 8000001 10000000 5 4.194 12861081 1.096827243 0.333136 "Autosome" "1" "LTR" 53 15432 0.0265 0.007716 0.699785694530654 "2"
"1308" "LR999945.1" 10000001 12000000 9 5.054444444 12861081 0.629982363 0.327318 "Autosome" "1" "LTR" 40 15514 0.02 0.007757 0.855293618009248 "4"
"1309" "LR999945.1" 12000001 12861081 4 1.885 12861081 0.43 0.342283 "Autosome" "1" "LTR" 19 5572 0.0220652877023184 0.00647093595143779 0.966523809312763 "5"
"1310" "LR999946.1" 1 2000000 9 4.757777778 12594674 0.234881767 0.369426 "Autosome" "1" "LTR" 107 43038 0.0535 0.021519 0.0793986807439399 "5"
"1311" "LR999946.1" 2000001 4000000 4 4.56 12594674 0.554256258 0.333687 "Autosome" "1" "LTR" 75 23323 0.0375 0.0116615 0.238195962833179 "3"
"1312" "LR999946.1" 4000001 6000000 9 5.333333333 12594674 1.160032327 0.328809 "Autosome" "1" "LTR" 43 8358 0.0215 0.004179 0.396993244922417 "2"
"1313" "LR999946.1" 6000001 8000000 9 2.056666667 12594674 1.803378773 0.322374 "Autosome" "1" "LTR" 55 22091 0.0275 0.0110455 0.555790527011656 "1"
"1314" "LR999946.1" 8000001 10000000 17 2.898235294 12594674 0.288968755 0.323865 "Autosome" "1" "LTR" 46 13707 0.023 0.0068535 0.714587809100895 "3"
"1315" "LR999946.1" 10000001 12000000 2 0 12594674 0 0.32677 "Autosome" "0" "LTR" 53 17037 0.0265 0.0085185 0.873385091190133 "4"
"1316" "LR999946.1" 12000001 12594674 2 0 12594674 0 0.344424 "Autosome" "1" "LTR" 11 2484 0.018497529738983 0.0041770785337849 0.976391885967037 "5"
"1317" "LR999947.1" 1 2000000 4 3.77 11704087 0.9 0.341985 "Autosome" "1" "LTR" 77 26497 0.0385 0.0132485 0.0854402825269498 "5"
"1318" "LR999947.1" 2000001 4000000 11 5.204545455 11704087 1.503970503 0.334886 "Autosome" "1" "LTR" 48 9481 0.024 0.0047405 0.25632076214061 "3"
"1319" "LR999947.1" 4000001 6000000 6 4.753333333 11704087 2.589591988 0.327668 "Autosome" "1" "LTR" 57 18131 0.0285 0.0090655 0.427201241754269 "1"
"1320" "LR999947.1" 6000001 8000000 12 3.8725 11704087 2.91191947 0.332507 "Autosome" "1" "LTR" 59 17429 0.0295 0.0087145 0.598081721367929 "1"
"1321" "LR999947.1" 8000001 10000000 3 2.09 11704087 0.502294734 0.331353 "Autosome" "1" "LTR" 36 12997 0.018 0.0064985 0.768962200981589 "3"
"1322" "LR999947.1" 10000001 11704087 4 0 11704087 0 0.339444 "Autosome" "1" "LTR" 41 21797 0.0240598044583404 0.0127910136043524 0.927201241754269 "5"
"1323" "LR999948.1" 1 2000000 6 5.871666667 11326783 0.72763773 0.356239 "Autosome" "1" "LTR" 65 26952 0.0325 0.013476 0.0882863651576975 "5"
"1324" "LR999948.1" 2000001 4000000 5 4.55 11326783 1.30510536 0.336686 "Autosome" "1" "LTR" 61 25420 0.0305 0.01271 0.264859007186771 "3"
"1325" "LR999948.1" 4000001 6000000 7 3.661428571 11326783 0.985857133 0.327785 "Autosome" "1" "LTR" 68 27565 0.034 0.0137825 0.441431649215845 "1"
"1326" "LR999948.1" 6000001 8000000 8 4.27125 11326783 0.623089938 0.325328 "Autosome" "0" "LTR" 41 9745 0.0205 0.0048725 0.618004291244919 "2"
"1327" "LR999948.1" 8000001 10000000 4 0.7275 11326783 0.548718203 0.336587 "Autosome" "1" "LTR" 53 11954 0.0265 0.005977 0.794576933273993 "3"
"1328" "LR999948.1" 10000001 11326783 2 1.225 11326783 0.16263456 0.34841 "Autosome" "1" "LTR" 39 14549 0.0293944073748307 0.0109656213563183 0.941431649215845 "5"
"1329" "LR999949.1" 1 2000000 5 1.938 11199261 0.908223541 0.364682 "Autosome" "1" "LTR" 50 17423 0.025 0.0087115 0.0892916505830161 "5"
"1330" "LR999949.1" 2000001 4000000 7 2.864285714 11199261 1.800730011 0.333807 "Autosome" "1" "LTR" 70 19737 0.035 0.0098685 0.267874862457443 "3"
"1331" "LR999949.1" 4000001 6000000 8 4.46 11199261 0.546443044 0.331168 "Autosome" "1" "LTR" 64 15661 0.032 0.0078305 0.446458074331869 "1"
"1332" "LR999949.1" 6000001 8000000 5 3.556 11199261 0.403150096 0.34672 "Autosome" "1" "LTR" 76 37195 0.038 0.0185975 0.625041286206295 "2"
"1333" "LR999949.1" 8000001 10000000 4 9.75 11199261 4.020049751 0.344896 "Autosome" "1" "LTR" 94 26474 0.047 0.013237 0.803624498080722 "4"
"1334" "LR999949.1" 10000001 11199261 1 NA 11199261 NA 0.35407 "Autosome" "1" "LTR" 33 7599 0.0275169458524875 0.00633640216766826 0.946458074331869 "5"
"1335" "LR999950.1" 1 2000000 6 2.831666667 9960137 1.260006614 0.345187 "Autosome" "1" "LTR" 65 16981 0.0325 0.0084905 0.100400275618699 "4"
"1336" "LR999950.1" 2000001 4000000 15 6.82 9960137 1.6634946 0.334746 "Autosome" "1" "LTR" 58 28814 0.029 0.014407 0.301200726455871 "2"
"1337" "LR999950.1" 4000001 6000000 11 5.115454545 9960137 2.571246249 0.331243 "Autosome" "0" "LTR" 38 12805 0.019 0.0064025 0.502001177293043 "1"
"1338" "LR999950.1" 6000001 8000000 8 8.44375 9960137 1.8714848 0.327026 "Autosome" "1" "LTR" 57 16867 0.0285 0.0084335 0.702801628130216 "3"
"1339" "LR999950.1" 8000001 9960137 11 1.113636364 9960137 0.188003868 0.341348 "Autosome" "1" "LTR" 95 37886 0.0484660000806066 0.0193282408321459 0.901600951874457 "5"
"1340" "LR999951.1" 1 2000000 13 6.048461538 9839934 1.323510774 0.33768 "Autosome" "1" "LTR" 57 11049 0.0285 0.0055245 0.101626748715997 "4"
"1341" "LR999951.1" 2000001 4000000 8 5.1975 9839934 0.395898616 0.3379 "Autosome" "1" "LTR" 101 37635 0.0505 0.0188175 0.304880144521295 "2"
"1342" "LR999951.1" 4000001 6000000 10 6.805 9839934 1.190165721 0.33347 "Autosome" "1" "LTR" 53 22105 0.0265 0.0110525 0.508133540326592 "1"
"1343" "LR999951.1" 6000001 8000000 0 NA 9839934 NA 0.338847 "Autosome" "1" "LTR" 72 15212 0.036 0.007606 0.711386936131889 "3"
"1344" "LR999951.1" 8000001 9839934 0 NA 9839934 NA 0.343851 "Autosome" "1" "LTR" 57 14923 0.0309793720861727 0.00811061701126236 0.906506842423943 "5"
"1345" "LR999952.1" 1 2000000 3 4.266666667 8262369 0.06350853 0.371514 "Autosome" "1" "LTR" 76 34154 0.038 0.017077 0.121030723754894 "4"
"1346" "LR999952.1" 2000001 4000000 8 4.3175 8262369 2.013233008 0.336376 "Autosome" "0" "LTR" 61 6324 0.0305 0.003162 0.363092050234019 "2"
"1347" "LR999952.1" 4000001 6000000 5 2.306 8262369 0.949199663 0.338948 "Autosome" "1" "LTR" 61 21607 0.0305 0.0108035 0.605153376713144 "2"
"1348" "LR999952.1" 6000001 8000000 4 1.52 8262369 0 0.346215 "Autosome" "1" "LTR" 82 25753 0.041 0.0128765 0.847214703192268 "4"
"1349" "LR999952.1" 8000001 8262369 0 NA 8262369 NA 0.39268 "Autosome" "0" "LTR" 4 487 0.0152457035701626 0.0018561644096673 0.984122713473581 "5"
"1350" "LR999953.1" 1 2000000 5 5.328 8178468 1.446070538 0.358142 "Autosome" "0" "LTR" 51 17095 0.0255 0.0085475 0.122272349784825 "4"
"1351" "LR999953.1" 2000001 4000000 5 2.262 8178468 1.570245204 0.363925 "Autosome" "1" "LTR" 181 77055 0.0905 0.0385275 0.366816927082187 "2"
"1352" "LR999953.1" 4000001 6000000 6 10.83 8178468 0 0.358333 "Autosome" "1" "LTR" 149 54004 0.0745 0.027002 0.611361504379549 "2"
"1353" "LR999953.1" 6000001 8000000 4 10.83 8178468 0 0.360406 "Autosome" "1" "LTR" 97 22460 0.0485 0.01123 0.855906081676911 "4"
"1354" "LR999953.1" 8000001 8178468 0 NA 8178468 NA 0.364782 "Autosome" "1" "LTR" 7 720 0.0392227177981487 0.00403433668780958 0.989089215730868 "5"
"1355" "LR999954.1" 1 2000000 3 15.06 7379297 0 0.352387 "Autosome" "1" "LTR" 91 29649 0.0455 0.0148245 0.135514331514235 "4"
"1356" "LR999954.1" 2000001 4000000 4 0.9125 7379297 0.846930733 0.344298 "Autosome" "1" "LTR" 64 17062 0.032 0.008531 0.406542859028441 "1"
"1357" "LR999954.1" 4000001 6000000 3 2.39 7379297 0 0.348224 "Autosome" "0" "LTR" 69 10674 0.0345 0.005337 0.677571386542648 "2"
"1358" "LR999954.1" 6000001 7379297 0 NA 7379297 NA 0.359909 "Autosome" "1" "LTR" 48 14323 0.0348003366932575 0.0103842754678652 0.906542859028441 "5"
"1359" "LR999955.1" 1 2000000 1 6.42 6166334 NA 0.362958 "Autosome" "1" "LTR" 137 33788 0.0685 0.016894 0.162170991710796 "4"
"1360" "LR999955.1" 2000001 4000000 7 5.262857143 6166334 1.20200824 0.359482 "Autosome" "1" "LTR" 108 36567 0.054 0.0182835 0.486512812961478 "1"
"1361" "LR999955.1" 4000001 6000000 4 5.7775 6166334 4.263045664 0.356357 "Autosome" "1" "LTR" 102 38587 0.051 0.0192935 0.810854634212159 "4"
"1362" "LR999955.1" 6000001 6166334 0 NA 6166334 NA 0.384822 "Autosome" "0" "LTR" 24 13809 0.144287998845696 0.0830197073358423 0.986512812961478 "5"
"1363" "LR999924.1" 1 2000000 11 1.3 17040296 0.339882333 0.357385 "Z" "1" "nonLTR" 341 120208 0.1705 0.060104 0.0586844559507652 "5"
"1364" "LR999924.1" 2000001 4000000 15 4.864666667 17040296 1.966831631 0.323664 "Z" "0" "nonLTR" 314 63819 0.157 0.0319095 0.176053309167869 "4"
"1365" "LR999924.1" 4000001 6000000 13 5.563076923 17040296 2.52030218 0.320664 "Z" "1" "nonLTR" 213 46981 0.1065 0.0234905 0.293422162384973 "3"
"1366" "LR999924.1" 6000001 8000000 18 2.039444444 17040296 0.245847208 0.320596 "Z" "1" "nonLTR" 188 42948 0.094 0.021474 0.410791015602076 "1"
"1367" "LR999924.1" 8000001 10000000 18 2.612777778 17040296 0.277738886 0.31786 "Z" "1" "nonLTR" 204 47703 0.102 0.0238515 0.52815986881918 "1"
"1368" "LR999924.1" 10000001 12000000 9 1.642222222 17040296 0.225043206 0.318933 "Z" "0" "nonLTR" 222 56991 0.111 0.0284955 0.645528722036284 "2"
"1369" "LR999924.1" 12000001 14000000 18 2.061111111 17040296 0.159775169 0.318563 "Z" "1" "nonLTR" 183 39099 0.0915 0.0195495 0.762897575253388 "3"
"1370" "LR999924.1" 14000001 16000000 3 3.646666667 17040296 0.38682468 0.325422 "Z" "1" "nonLTR" 239 57475 0.1195 0.0287375 0.880266428470491 "4"
"1371" "LR999924.1" 16000001 17040296 9 0.54 17040296 0 0.346551 "Z" "0" "nonLTR" 133 32764 0.127848227812084 0.031494882225828 0.969475442210628 "5"
"1372" "LR999925.1" 1 2000000 4 3.3575 16607008 0.475 0.335227 "Autosome" "1" "nonLTR" 451 114732 0.2255 0.057366 0.0602155728473184 "5"
"1373" "LR999925.1" 2000001 4000000 12 5.881666667 16607008 0.465790303 0.326583 "Autosome" "1" "nonLTR" 252 71168 0.126 0.035584 0.180646658326413 "4"
"1374" "LR999925.1" 4000001 6000000 16 4.909375 16607008 1.50785264 0.323858 "Autosome" "1" "nonLTR" 264 82473 0.132 0.0412365 0.301077743805507 "2"
"1375" "LR999925.1" 6000001 8000000 12 2.006666667 16607008 0.154645244 0.324281 "Autosome" "0" "nonLTR" 190 48196 0.095 0.024098 0.421508829284601 "1"
"1376" "LR999925.1" 8000001 10000000 12 1.670833333 16607008 0.724298511 0.317807 "Autosome" "0" "nonLTR" 198 50277 0.099 0.0251385 0.541939914763695 "1"
"1377" "LR999925.1" 10000001 12000000 6 2.383333333 16607008 1.427524664 0.325742 "Autosome" "1" "nonLTR" 246 69116 0.123 0.034558 0.662371000242789 "2"
"1378" "LR999925.1" 12000001 14000000 17 3.302352941 16607008 1.077308738 0.323169 "Autosome" "1" "nonLTR" 349 73550 0.1745 0.036775 0.782802085721883 "3"
"1379" "LR999925.1" 14000001 16000000 12 0.820833333 16607008 0.241000126 0.330759 "Autosome" "1" "nonLTR" 329 67076 0.1645 0.033538 0.903233171200977 "5"
"1380" "LR999925.1" 16000001 16607008 2 1.09 16607008 0.212132034 0.354608 "Autosome" "0" "nonLTR" 115 43580 0.189453845748326 0.0717947704148875 0.981724372024148 "5"
"1381" "LR999926.1" 1 2000000 7 1.834285714 16362069 1.861243824 0.343466 "Autosome" "1" "nonLTR" 267 80142 0.1335 0.040071 0.0611169956562339 "5"
"1382" "LR999926.1" 2000001 4000000 11 2.250909091 16362069 1.61022641 0.330335 "Autosome" "1" "nonLTR" 369 97435 0.1845 0.0487175 0.183350925851737 "4"
"1383" "LR999926.1" 4000001 6000000 14 0.963571429 16362069 1.427157515 0.322006 "Autosome" "1" "nonLTR" 220 60419 0.11 0.0302095 0.30558485604724 "2"
"1384" "LR999926.1" 6000001 8000000 14 1.767142857 16362069 1.447004484 0.327111 "Autosome" "1" "nonLTR" 244 60073 0.122 0.0300365 0.427818786242742 "1"
"1385" "LR999926.1" 8000001 10000000 8 4.695 16362069 0.958540557 0.328157 "Autosome" "1" "nonLTR" 210 62117 0.105 0.0310585 0.550052716438245 "1"
"1386" "LR999926.1" 10000001 12000000 10 2.482 16362069 0.19395303 0.33031 "Autosome" "1" "nonLTR" 283 67578 0.1415 0.033789 0.672286646633748 "2"
"1387" "LR999926.1" 12000001 14000000 5 2.84 16362069 0.293428015 0.335146 "Autosome" "0" "nonLTR" 406 102560 0.203 0.05128 0.794520576829251 "3"
"1388" "LR999926.1" 14000001 16000000 7 1.225714286 16362069 1.235244337 0.33011 "Autosome" "0" "nonLTR" 469 124011 0.2345 0.0620055 0.916754507024753 "5"
"1389" "LR999926.1" 16000001 16362069 3 0 16362069 0 0.361437 "Autosome" "0" "nonLTR" 44 21145 0.121523797950114 0.0584004706285266 0.988935751340494 "5"
"1390" "LR999927.1" 1 2000000 3 1.966666667 16090551 0.548482756 0.373176 "Autosome" "1" "nonLTR" 469 191980 0.2345 0.09599 0.06214830679198 "5"
"1391" "LR999927.1" 2000001 4000000 2 1.47 16090551 2.078893937 0.332586 "Autosome" "1" "nonLTR" 416 128523 0.208 0.0642615 0.186444858227664 "4"
"1392" "LR999927.1" 4000001 6000000 4 1.58 16090551 0.215870331 0.322847 "Autosome" "1" "nonLTR" 261 95055 0.1305 0.0475275 0.310741409663348 "2"
"1393" "LR999927.1" 6000001 8000000 10 2.04 16090551 0.114406682 0.312304 "Autosome" "1" "nonLTR" 173 45663 0.0865 0.0228315 0.435037961099033 "1"
"1394" "LR999927.1" 8000001 10000000 24 1.898333333 16090551 0.537738151 0.320019 "Autosome" "1" "nonLTR" 258 77057 0.129 0.0385285 0.559334512534717 "1"
"1395" "LR999927.1" 10000001 12000000 18 3.549444444 16090551 2.003110734 0.320206 "Autosome" "0" "nonLTR" 343 95997 0.1715 0.0479985 0.683631063970401 "2"
"1396" "LR999927.1" 12000001 14000000 13 7.354615385 16090551 1.748154338 0.323384 "Autosome" "1" "nonLTR" 297 65320 0.1485 0.03266 0.807927615406085 "4"
"1397" "LR999927.1" 14000001 16000000 12 3.843333333 16090551 1.755046404 0.33842 "Autosome" "1" "nonLTR" 436 101622 0.218 0.050811 0.932224166841769 "5"
"1398" "LR999927.1" 16000001 16090551 0 NA 16090551 NA 0.410233 "Autosome" "0" "nonLTR" 15 2745 0.165652505218054 0.0303144084549039 0.997186236816875 "5"
"1399" "LR999928.1" 1 2000000 10 1.584 16000791 1.019239368 0.337216 "Autosome" "1" "nonLTR" 372 84904 0.186 0.042452 0.0624969415574518 "5"
"1400" "LR999928.1" 2000001 4000000 11 2.951818182 16000791 0.732267959 0.325036 "Autosome" "1" "nonLTR" 350 93936 0.175 0.046968 0.187490762175445 "4"
"1401" "LR999928.1" 4000001 6000000 6 4.695 16000791 0.824663568 0.323987 "Autosome" "1" "nonLTR" 310 88446 0.155 0.044223 0.312484582793438 "2"
"1402" "LR999928.1" 6000001 8000000 11 1.297272727 16000791 0.490858247 0.324204 "Autosome" "0" "nonLTR" 180 55867 0.09 0.0279335 0.437478403411431 "1"
"1403" "LR999928.1" 8000001 10000000 9 1.873333333 16000791 1.017877694 0.322981 "Autosome" "1" "nonLTR" 187 49991 0.0935 0.0249955 0.562472224029425 "1"
"1404" "LR999928.1" 10000001 12000000 12 5.4325 16000791 2.521893679 0.322307 "Autosome" "1" "nonLTR" 291 82140 0.1455 0.04107 0.687466044647418 "2"
"1405" "LR999928.1" 12000001 14000000 8 6.73 16000791 3.416435068 0.325651 "Autosome" "0" "nonLTR" 338 107732 0.169 0.053866 0.812459865265411 "4"
"1406" "LR999928.1" 14000001 16000000 10 2.88 16000791 0.69988888 0.33514 "Autosome" "1" "nonLTR" 346 77132 0.173 0.038566 0.937453685883404 "5"
"1407" "LR999928.1" 16000001 16000791 0 NA 16000791 NA 0.379267 "Autosome" "0" "nonLTR" 0 0 0 0 0.999975313720428 "5"
"1408" "LR999929.1" 1 2000000 3 0.88 15952094 0.22627417 0.337126 "Autosome" "1" "nonLTR" 401 97802 0.2005 0.048901 0.062687726138023 "5"
"1409" "LR999929.1" 2000001 4000000 6 4.31 15952094 2.577339714 0.33066 "Autosome" "1" "nonLTR" 349 109132 0.1745 0.054566 0.188063115726374 "4"
"1410" "LR999929.1" 4000001 6000000 10 1.997 15952094 0.869866529 0.322365 "Autosome" "1" "nonLTR" 302 89739 0.151 0.0448695 0.313438505314725 "2"
"1411" "LR999929.1" 6000001 8000000 11 5.637272727 15952094 1.474090166 0.321537 "Autosome" "1" "nonLTR" 320 82171 0.16 0.0410855 0.438813894903077 "1"
"1412" "LR999929.1" 8000001 10000000 9 0.575555556 15952094 0.518823455 0.321394 "Autosome" "1" "nonLTR" 253 89362 0.1265 0.044681 0.564189284491428 "1"
"1413" "LR999929.1" 10000001 12000000 5 2.516 15952094 1.052154932 0.330909 "Autosome" "1" "nonLTR" 448 125309 0.224 0.0626545 0.689564674079779 "2"
"1414" "LR999929.1" 12000001 14000000 7 1.7 15952094 1.296546695 0.327603 "Autosome" "1" "nonLTR" 285 67602 0.1425 0.033801 0.81494006366813 "4"
"1415" "LR999929.1" 14000001 15952094 7 4.558571429 15952094 0.530359267 0.343727 "Autosome" "0" "nonLTR" 461 116950 0.236156660488685 0.0599100248246242 0.938813894903077 "5"
"1416" "LR999930.1" 1 2000000 9 0.62 15715213 0.605784615 0.332994 "Autosome" "1" "nonLTR" 412 120870 0.206 0.060435 0.0636326405502744 "5"
"1417" "LR999930.1" 2000001 4000000 7 1.742857143 15715213 0.553314687 0.31773 "Autosome" "1" "nonLTR" 229 61325 0.1145 0.0306625 0.190897858018215 "4"
"1418" "LR999930.1" 4000001 6000000 3 0.55 15715213 0.507444578 0.321131 "Autosome" "1" "nonLTR" 250 66421 0.125 0.0332105 0.318163075486155 "2"
"1419" "LR999930.1" 6000001 8000000 7 2.99 15715213 1.720959035 0.313787 "Autosome" "1" "nonLTR" 246 62498 0.123 0.031249 0.445428292954095 "1"
"1420" "LR999930.1" 8000001 10000000 6 3.146666667 15715213 1.722018196 0.318904 "Autosome" "1" "nonLTR" 226 56586 0.113 0.028293 0.572693510422035 "1"
"1421" "LR999930.1" 10000001 12000000 7 4.088571429 15715213 2.172214144 0.324445 "Autosome" "1" "nonLTR" 355 94394 0.1775 0.047197 0.699958727889975 "2"
"1422" "LR999930.1" 12000001 14000000 11 6.585454545 15715213 1.932068134 0.334594 "Autosome" "1" "nonLTR" 414 95655 0.207 0.0478275 0.827223945357915 "4"
"1423" "LR999930.1" 14000001 15715213 6 1.085 15715213 1.230280456 0.339553 "Autosome" "0" "nonLTR" 353 82198 0.20580534312648 0.0479229110320409 0.945428292954095 "5"
"1424" "LR999931.1" 1 2000000 7 1.631428571 15572524 1.114800858 0.344759 "Autosome" "1" "nonLTR" 370 98923 0.185 0.0494615 0.0642156981103384 "5"
"1425" "LR999931.1" 2000001 4000000 9 6.885555556 15572524 1.810629111 0.330118 "Autosome" "0" "nonLTR" 351 70434 0.1755 0.035217 0.192647030115349 "4"
"1426" "LR999931.1" 4000001 6000000 7 5.412857143 15572524 3.053040639 0.328829 "Autosome" "0" "nonLTR" 192 41007 0.096 0.0205035 0.32107836212036 "2"
"1427" "LR999931.1" 6000001 8000000 6 3.881666667 15572524 1.924218456 0.323777 "Autosome" "0" "nonLTR" 196 69688 0.098 0.034844 0.449509694125371 "1"
"1428" "LR999931.1" 8000001 10000000 14 1.886428571 15572524 0.620342426 0.323491 "Autosome" "0" "nonLTR" 165 36036 0.0825 0.018018 0.577941026130382 "1"
"1429" "LR999931.1" 10000001 12000000 7 1.76 15572524 1.307465742 0.328862 "Autosome" "1" "nonLTR" 206 78902 0.103 0.039451 0.706372358135393 "3"
"1430" "LR999931.1" 12000001 14000000 17 0.461176471 15572524 0.250671158 0.325357 "Autosome" "1" "nonLTR" 310 64745 0.155 0.0323725 0.834803690140404 "4"
"1431" "LR999931.1" 14000001 15572524 6 1.85 15572524 0 0.338565 "Autosome" "1" "nonLTR" 251 79321 0.159616005860642 0.0504418374536732 0.949509694125371 "5"
"1432" "LR999932.1" 1 2000000 7 11.71142857 15426761 1.490004794 0.336339 "Autosome" "1" "nonLTR" 484 101821 0.242 0.0509105 0.0648224536569925 "5"
"1433" "LR999932.1" 2000001 4000000 6 4.566666667 15426761 1.561661508 0.339295 "Autosome" "0" "nonLTR" 480 109452 0.24 0.054726 0.194467296148556 "4"
"1434" "LR999932.1" 4000001 6000000 4 2.2625 15426761 2.615509829 0.328986 "Autosome" "0" "nonLTR" 340 85302 0.17 0.042651 0.32411213864012 "2"
"1435" "LR999932.1" 6000001 8000000 8 1.5225 15426761 0.480825184 0.321742 "Autosome" "1" "nonLTR" 235 88034 0.1175 0.044017 0.453756981131684 "1"
"1436" "LR999932.1" 8000001 10000000 8 1.08 15426761 0.70652065 0.310988 "Autosome" "1" "nonLTR" 246 53706 0.123 0.026853 0.583401823623248 "1"
"1437" "LR999932.1" 10000001 12000000 6 0 15426761 0 0.321043 "Autosome" "0" "nonLTR" 230 71231 0.115 0.0356155 0.713046666114812 "3"
"1438" "LR999932.1" 12000001 14000000 3 10.93 15426761 1.541525219 0.327094 "Autosome" "1" "nonLTR" 425 82838 0.2125 0.041419 0.842691508606376 "4"
"1439" "LR999932.1" 14000001 15426761 6 4.751666667 15426761 2.977169237 0.351394 "Autosome" "1" "nonLTR" 309 67362 0.216574464819265 0.0472132333305999 0.953756981131684 "5"
"1440" "LR999933.1" 1 2000000 6 3.393333333 15296561 1.269719129 0.338157 "Autosome" "0" "nonLTR" 497 103082 0.2485 0.051541 0.0653742040449484 "5"
"1441" "LR999933.1" 2000001 4000000 5 6.796 15296561 2.022740715 0.326144 "Autosome" "1" "nonLTR" 359 88762 0.1795 0.044381 0.196122546760674 "4"
"1442" "LR999933.1" 4000001 6000000 11 2.125454545 15296561 0.045025245 0.320224 "Autosome" "1" "nonLTR" 312 69953 0.156 0.0349765 0.326870889476399 "2"
"1443" "LR999933.1" 6000001 8000000 7 1.434285714 15296561 2.159937168 0.315228 "Autosome" "1" "nonLTR" 211 61392 0.1055 0.030696 0.457619232192125 "1"
"1444" "LR999933.1" 8000001 10000000 13 1.035384615 15296561 0.196325214 0.317506 "Autosome" "1" "nonLTR" 282 76089 0.141 0.0380445 0.58836757490785 "1"
