Orthogroup	Bicyclus_anynana	Danaus_plexippus	Heliconius_erato_lativitta	Heliconius_melpomene_melpomene	Junonia_coenia	Maniola_hyperantus	Pararge_aegeria	Vanessa_cardui	Vanessa_tameamea
OG0009584	1	1	1	1	0	1	1	1	1
OG0009585	1	1	1	1	1	1	1	1	0
OG0009586	1	1	1	0	1	1	1	1	1
OG0009587	1	1	1	1	0	1	1	1	1
OG0009588	1	1	1	0	1	1	1	1	1
OG0009590	1	1	0	1	1	1	1	1	1
OG0009591	1	1	1	1	0	1	1	1	1
OG0009592	1	1	0	1	1	1	1	1	1
OG0009593	1	1	1	0	1	1	1	1	1
OG0009594	1	1	0	1	1	1	1	1	1
OG0009595	1	1	0	1	1	1	1	1	1
OG0009596	1	1	0	1	1	1	1	1	1
OG0009597	1	1	0	1	1	1	1	1	1
OG0009598	1	1	0	1	1	1	1	1	1
OG0009599	1	1	0	1	1	1	1	1	1
OG0009600	1	1	1	1	0	1	1	1	1
OG0009601	1	1	1	0	1	1	1	1	1
OG0009602	1	1	1	1	1	1	0	1	1
OG0009603	1	1	2	0	0	1	1	1	1
OG0009605	1	1	1	1	1	1	0	1	1
OG0009607	1	1	0	1	1	1	1	1	1
OG0009608	1	1	0	1	1	1	1	1	1
OG0009609	1	1	1	0	1	1	1	1	1
OG0009611	1	1	1	1	0	1	1	1	1
OG0009612	1	1	1	1	0	1	1	1	1
OG0009614	1	1	1	1	1	1	1	1	0
OG0009615	1	1	1	0	1	1	1	1	1
OG0009618	1	1	0	1	1	1	1	1	1
OG0009619	1	1	1	1	1	1	0	1	1
OG0009620	1	1	0	1	1	1	1	1	1
OG0009621	1	1	1	1	0	1	1	1	1
OG0009622	1	1	0	1	1	1	1	1	1
OG0009623	1	1	1	1	0	1	1	1	1
OG0009624	1	1	1	1	1	0	1	1	1
OG0009625	1	1	1	1	1	0	1	1	1
OG0009627	1	1	1	1	0	1	1	1	1
OG0009628	1	1	0	1	1	1	1	1	1
OG0009629	1	1	1	1	0	1	1	1	1
OG0009630	1	1	1	1	1	1	0	1	1
OG0009631	1	1	1	1	0	1	1	1	1
OG0009632	1	1	1	1	0	1	1	1	1
OG0009633	1	1	0	0	1	1	1	1	2
OG0009635	1	1	1	1	0	1	1	1	1
OG0009636	1	1	1	0	1	1	1	1	1
OG0009637	1	2	0	1	0	0	2	1	1
OG0009638	1	1	0	1	1	1	1	1	1
OG0009639	1	1	1	1	1	1	1	1	0
OG0009640	1	1	0	1	1	1	1	1	1
OG0009642	1	1	1	1	0	1	1	1	1
OG0009643	1	1	0	1	1	1	1	1	1
OG0009645	1	1	1	0	1	1	1	1	1
OG0009646	1	1	1	0	1	1	0	1	2
OG0009648	1	1	1	1	0	1	1	1	1
OG0009649	1	1	0	1	1	1	1	1	1
OG0009650	1	1	0	1	1	1	1	1	1
OG0009652	1	2	1	1	1	1	0	1	0
OG0009653	1	1	1	1	0	1	1	1	1
OG0009654	1	0	1	1	0	1	1	1	2
OG0009655	1	1	1	1	1	1	0	1	1
OG0009656	1	1	1	0	1	1	1	1	1
OG0009657	1	1	1	1	0	1	1	1	1
OG0009658	1	1	1	0	1	1	1	1	1
OG0009659	1	1	0	1	1	1	1	1	1
OG0009660	1	1	0	1	1	1	1	1	1
OG0009661	1	1	1	0	1	1	1	1	1
OG0009662	1	1	1	0	1	1	1	1	1
OG0009663	1	1	0	1	1	1	1	1	1
OG0009664	1	1	1	1	1	1	1	1	0
OG0009665	1	1	1	1	0	1	1	1	1
OG0009666	1	1	0	1	1	1	1	1	1
OG0009667	1	1	0	1	1	1	1	1	1
OG0009668	1	1	1	1	0	1	1	1	1
OG0009669	1	1	1	0	1	1	1	1	1
OG0009670	1	1	1	0	1	1	1	1	1
OG0009671	1	1	1	1	0	1	1	1	1
OG0009672	1	1	0	1	1	1	1	1	1
OG0009673	1	1	2	1	1	0	0	1	1
OG0009675	1	1	1	0	1	1	1	1	1
OG0009676	1	1	0	1	0	1	1	1	2
OG0009677	1	1	0	1	1	1	1	1	1
OG0009678	1	1	0	1	1	1	1	1	1
OG0009679	1	1	0	1	1	1	1	1	1
OG0009680	1	1	1	1	1	0	1	1	1
OG0009682	1	1	1	1	0	1	1	1	1
OG0009683	1	1	1	0	1	1	1	1	1
OG0009685	1	1	1	1	0	1	1	1	1
OG0009686	1	1	1	1	1	1	0	1	1
OG0009687	1	1	1	0	1	1	1	1	1
OG0009688	1	1	1	0	1	1	1	1	1
OG0009689	1	0	1	1	1	1	1	1	1
OG0009690	1	1	1	1	0	1	1	1	1
OG0009691	1	1	1	1	1	0	1	1	1
OG0009692	1	1	1	1	1	0	1	1	1
OG0009693	1	1	1	1	1	1	1	1	0
OG0009694	1	1	0	1	1	1	1	1	1
OG0009695	1	1	0	1	1	1	1	1	1
OG0009696	1	1	1	1	1	0	1	2	0
OG0009698	1	1	0	1	1	1	1	1	1
OG0009700	1	1	0	1	1	1	1	1	1
OG0009701	1	1	1	1	1	1	0	1	1
OG0009702	1	1	1	1	1	1	1	1	0
OG0009703	1	1	0	1	1	1	1	1	1
OG0009704	1	1	1	1	1	0	1	1	1
OG0009707	1	1	0	1	1	1	1	1	1
OG0009708	1	1	0	1	1	1	1	1	1
OG0009709	1	1	1	0	1	1	1	1	1
OG0009712	1	1	0	1	1	1	1	1	1
OG0009713	1	1	0	1	1	1	1	1	1
OG0009714	1	1	0	0	1	1	1	1	2
OG0009715	1	1	0	1	1	1	1	1	1
OG0009716	1	1	0	1	1	1	1	1	1
OG0009717	1	1	0	1	1	1	1	1	1
OG0009718	1	1	0	1	1	1	1	1	1
OG0009719	1	1	0	1	1	1	1	1	1
OG0009720	1	1	1	1	1	1	1	1	0
OG0009721	1	1	0	1	1	1	1	1	1
OG0009722	1	1	0	1	1	1	1	1	1
OG0009723	1	1	0	1	1	1	1	1	1
OG0009724	1	1	0	1	1	1	1	1	1
OG0009725	1	1	1	1	1	0	1	1	1
OG0009726	1	1	1	1	1	1	0	1	1
OG0009727	1	1	0	1	1	1	1	1	1
OG0009728	1	1	0	1	1	1	1	1	1
OG0009729	2	1	0	0	1	1	1	1	1
OG0009730	1	1	0	1	1	1	1	1	1
OG0009731	1	1	0	1	1	1	1	1	1
OG0009732	1	1	1	1	1	1	0	1	1
OG0009733	1	1	0	1	1	1	1	1	1
OG0009734	1	1	0	1	1	1	1	1	1
OG0009735	1	1	0	1	1	1	1	1	1
OG0009737	1	1	0	1	1	1	1	1	1
OG0009738	1	1	1	0	1	1	1	1	1
OG0009739	1	1	1	1	0	1	1	1	1
OG0009740	1	1	0	1	1	1	1	1	1
OG0009741	1	1	0	1	1	1	1	1	1
OG0009742	1	1	1	0	1	1	1	1	1
OG0009744	1	1	0	1	1	1	1	1	1
OG0009745	1	2	0	1	2	0	0	1	1
OG0009746	1	1	1	1	1	0	1	1	1
OG0009747	1	1	0	1	1	1	1	1	1
OG0009749	1	1	0	1	1	1	1	1	1
OG0009750	1	1	1	1	0	1	1	1	1
OG0009751	1	1	1	1	0	1	1	1	1
OG0009752	1	1	1	0	1	1	1	1	1
OG0009753	1	1	0	1	0	2	1	1	1
OG0009754	1	1	1	1	0	1	1	1	1
OG0009755	1	1	0	1	1	1	1	1	1
OG0009757	1	1	0	1	1	1	1	1	1
OG0009759	1	1	1	1	0	1	1	1	1
OG0009760	1	1	0	1	1	1	1	1	1
OG0009761	1	1	1	1	0	1	1	1	1
OG0009762	1	1	1	0	1	1	1	1	1
OG0009764	1	1	1	1	0	1	1	1	1
OG0009766	1	1	1	1	1	1	1	1	0
OG0009767	1	1	1	1	0	1	1	1	1
OG0009768	1	1	1	0	1	1	1	1	1
OG0009769	1	1	1	1	0	1	1	1	1
OG0009770	1	1	0	1	1	1	1	1	1
OG0009771	1	1	1	1	0	1	1	1	1
OG0009772	1	1	0	1	1	1	1	1	1
OG0009773	1	1	0	1	1	1	1	1	1
OG0009774	1	1	0	1	1	1	1	1	1
OG0009775	1	1	0	1	1	1	1	1	1
OG0009777	1	1	1	1	0	1	1	1	1
OG0009778	1	1	1	0	1	1	1	1	1
OG0009779	1	1	1	1	0	1	1	1	1
OG0009780	1	1	1	1	0	1	1	1	1
OG0009781	1	1	1	1	1	0	1	1	1
OG0009782	1	2	1	1	0	0	1	1	1
OG0009783	1	1	0	1	1	1	1	1	1
OG0009784	1	1	1	0	1	1	1	1	1
OG0009788	1	1	1	1	0	1	1	1	1
OG0009789	1	1	1	1	0	1	1	1	1
OG0009790	1	1	1	1	0	1	1	1	1
OG0009791	0	2	1	1	0	1	1	1	1
OG0009793	0	2	1	1	1	1	0	1	1
OG0009794	0	1	1	1	1	1	1	1	1
OG0009797	0	1	1	1	0	2	1	1	1
OG0009798	0	1	1	1	1	1	1	1	1
OG0009799	0	1	1	1	1	1	1	1	1
OG0009800	0	1	1	1	1	1	1	1	1
OG0009801	0	1	1	1	1	1	1	1	1
OG0009802	0	1	1	1	1	1	1	1	1
OG0009804	0	2	1	1	1	0	1	1	1
OG0009805	0	1	1	1	1	1	1	1	1
OG0009806	0	1	1	1	1	1	1	1	1
OG0009807	0	1	1	0	1	1	1	2	1
OG0009809	0	1	0	1	2	1	1	1	1
OG0009810	0	1	1	1	1	1	1	1	1
OG0009811	0	1	1	1	1	1	1	1	1
OG0009812	0	1	1	1	1	1	1	1	1
OG0009813	0	1	1	1	1	1	1	1	1
OG0009814	0	1	1	1	1	1	1	1	1
OG0009815	0	1	1	1	1	1	1	1	1
OG0009816	0	1	1	1	1	1	1	1	1
OG0009817	0	1	0	1	1	1	1	1	2
OG0009818	0	1	1	1	1	1	1	1	1
OG0009819	0	1	1	1	1	1	1	1	1
OG0009820	0	1	1	1	1	1	1	1	1
OG0009821	0	1	1	1	1	1	1	1	1
OG0009822	0	1	1	1	1	1	1	1	1
OG0009823	0	1	1	1	1	1	1	1	1
OG0009824	0	1	1	1	1	1	1	1	1
OG0009825	0	2	1	1	0	1	1	1	1
OG0009827	0	1	1	1	1	1	1	1	1
OG0009828	0	1	1	1	1	1	1	1	1
OG0009829	0	1	0	1	1	1	1	2	1
OG0009830	0	1	1	1	1	1	1	1	1
OG0009831	0	1	1	1	1	1	1	1	1
OG0009832	0	1	1	1	1	1	1	1	1
OG0009833	0	1	1	1	1	1	1	1	1
OG0009834	0	1	1	1	1	1	1	1	1
OG0009835	0	1	0	1	1	2	1	1	1
OG0009836	0	1	1	1	1	1	1	1	1
OG0009837	0	1	1	1	1	1	1	1	1
OG0009838	0	1	1	1	1	1	1	1	1
OG0009839	0	1	1	1	1	1	1	1	1
OG0009840	0	1	1	1	1	1	1	1	1
OG0009841	0	1	1	1	1	1	1	1	1
OG0009842	0	1	1	1	0	2	1	1	1
OG0009843	0	1	1	1	1	1	1	1	1
OG0009844	0	1	1	1	1	1	1	1	1
OG0009846	0	1	1	0	1	1	1	2	1
OG0009847	0	1	1	1	1	1	1	1	1
OG0009848	0	1	1	1	1	1	1	1	1
OG0009850	0	1	0	1	1	1	2	1	1
OG0009851	0	1	0	1	2	1	1	1	1
OG0009852	0	1	1	1	1	1	1	1	1
OG0009853	0	1	1	1	1	1	1	1	1
OG0009854	0	1	1	1	1	1	1	1	1
OG0009855	0	1	1	1	1	1	1	1	1
OG0009856	0	1	1	1	1	2	0	1	1
OG0009857	0	1	1	1	1	1	1	1	1
OG0009858	0	1	1	1	1	1	1	1	1
OG0009859	0	1	1	0	2	1	1	1	1
OG0009860	0	1	1	1	1	1	1	1	1
OG0009861	0	1	1	1	1	1	1	1	1
OG0009862	0	1	1	1	1	1	1	1	1
OG0009863	0	1	1	1	1	1	1	1	1
OG0009864	0	1	1	1	1	1	1	1	1
OG0009865	0	1	0	0	0	0	0	6	1
OG0009866	0	2	1	0	1	1	1	1	1
OG0009867	0	1	1	1	1	1	1	1	1
OG0009868	0	1	0	1	1	1	1	1	2
OG0009869	0	1	1	1	1	1	1	1	1
OG0009870	0	1	1	1	1	1	1	1	1
OG0009871	0	1	0	0	2	1	1	2	1
OG0009873	0	1	1	1	1	1	1	1	1
OG0009874	0	1	1	1	1	1	1	1	1
OG0009875	0	1	1	1	1	1	1	1	1
OG0009876	0	1	1	0	3	1	1	1	0
OG0009877	0	1	1	1	1	1	1	1	1
OG0009878	0	1	1	1	1	1	1	1	1
OG0009879	0	1	1	1	1	1	1	1	1
OG0009880	0	1	1	1	1	1	1	1	1
OG0009881	0	1	1	1	1	1	1	1	1
OG0009882	0	1	1	1	0	1	1	1	2
OG0009883	0	1	1	1	1	1	1	1	1
OG0009884	0	1	0	1	1	2	1	1	1
OG0009885	0	1	1	1	1	1	1	1	1
OG0009886	0	1	1	1	1	1	1	1	1
OG0009887	0	1	1	1	1	1	1	1	1
OG0009888	0	1	1	1	1	1	1	1	1
OG0009889	0	1	1	1	1	1	1	1	1
OG0009890	0	1	1	1	1	1	1	1	1
OG0009891	0	1	1	1	1	1	1	1	1
OG0009892	0	1	2	1	1	1	0	1	1
OG0009893	0	1	1	0	1	2	1	1	1
OG0009894	0	2	1	1	0	1	1	1	1
OG0009895	0	1	1	1	1	1	1	1	1
OG0009896	0	1	1	1	1	1	1	1	1
OG0009897	0	1	1	1	1	1	1	1	1
OG0009898	0	1	1	1	1	1	1	1	1
OG0009899	0	1	1	1	1	1	1	1	1
OG0009900	0	1	1	1	1	1	1	1	1
OG0009901	0	1	1	1	1	1	1	1	1
OG0009902	0	1	1	1	3	0	0	1	1
OG0009903	0	1	1	1	1	1	1	1	1
OG0009904	0	1	1	1	1	1	1	1	1
OG0009905	0	1	1	1	1	1	1	1	1
OG0009906	0	1	1	1	1	1	1	1	1
OG0009907	0	1	1	1	1	1	1	1	1
OG0009908	0	1	0	1	1	1	2	1	1
OG0009909	0	1	1	1	1	1	1	1	1
OG0009910	0	1	1	1	1	1	1	1	1
OG0009911	0	1	1	1	1	1	1	1	1
OG0009913	0	1	1	1	1	1	1	1	1
OG0009914	0	1	1	0	1	1	1	1	2
OG0009915	0	1	1	1	1	1	1	1	1
OG0009916	0	1	2	1	1	0	0	1	2
OG0009917	0	1	0	1	1	1	1	2	1
OG0009918	0	1	1	1	1	1	1	1	1
OG0009919	0	1	1	1	1	1	1	1	1
OG0009920	0	1	1	1	1	1	1	1	1
OG0009921	0	1	1	1	1	1	0	2	1
OG0009922	0	1	1	0	1	2	1	1	1
OG0009923	0	1	1	1	1	1	1	1	1
OG0009924	0	1	1	1	1	1	1	1	1
OG0009925	0	1	1	1	1	1	1	1	1
OG0009926	0	1	0	1	2	1	1	1	1
OG0009927	0	1	1	1	1	1	1	1	1
OG0009928	0	1	1	1	1	1	1	1	1
OG0009929	0	1	1	1	1	1	1	1	1
OG0009930	0	1	1	1	1	1	0	1	2
OG0009931	0	1	1	1	1	1	1	1	1
OG0009932	0	1	1	1	1	1	1	1	1
OG0009933	0	1	1	1	1	1	1	1	1
OG0009934	0	1	1	1	1	1	1	1	1
OG0009935	0	1	1	1	1	1	1	1	1
OG0009936	0	1	1	1	1	1	1	1	1
OG0009937	0	1	1	1	1	1	1	1	1
OG0009938	0	1	1	1	1	1	1	1	1
OG0009939	0	1	1	0	2	1	1	1	1
OG0009940	0	1	1	1	1	1	1	1	1
OG0009941	0	1	1	1	1	1	1	1	1
OG0009942	0	1	1	1	1	1	1	1	1
OG0009943	0	1	1	1	1	1	1	1	1
OG0009944	0	1	1	1	1	1	1	1	1
OG0009945	0	1	1	1	1	1	1	1	1
OG0009946	0	1	1	1	1	1	1	1	1
OG0009947	0	1	1	1	1	1	1	1	1
OG0009948	0	1	1	1	1	1	1	1	1
OG0009949	0	1	1	1	1	1	1	1	1
OG0009950	0	1	1	1	1	1	1	1	1
OG0009951	0	1	1	1	1	1	1	1	1
OG0009952	0	1	1	1	1	1	1	1	1
OG0009953	0	1	1	1	1	1	1	1	1
OG0009954	0	1	1	1	1	1	1	1	1
OG0009955	0	1	1	1	1	1	1	1	1
OG0009956	0	1	1	1	1	1	1	1	1
OG0009957	0	1	0	1	0	2	2	1	1
OG0009958	0	1	1	1	1	1	1	1	1
OG0009959	0	1	1	1	1	1	1	1	1
OG0009960	0	1	1	1	1	1	1	1	1
OG0009961	0	1	1	1	1	1	1	1	1
OG0009962	0	1	1	1	1	1	1	1	1
OG0009963	0	1	1	1	1	1	1	1	1
OG0009964	0	1	1	1	1	1	1	1	1
OG0009965	0	1	1	1	1	1	1	1	1
OG0009966	0	1	1	1	1	1	1	1	1
OG0009967	0	1	1	1	1	1	1	1	1
OG0009968	0	1	1	1	1	1	1	1	1
OG0009969	0	1	1	1	1	1	1	1	1
OG0009970	0	1	1	1	1	1	1	1	1
OG0009971	0	1	1	1	1	1	1	1	1
OG0009972	0	1	1	1	1	1	1	1	1
OG0009974	0	1	1	1	1	1	1	1	1
OG0009976	0	1	1	1	1	1	1	1	1
OG0009977	0	1	1	1	1	1	1	1	1
OG0009978	0	1	0	1	1	1	2	1	1
OG0009979	0	1	1	1	1	1	1	1	1
OG0009981	0	1	1	1	1	1	1	1	1
OG0009982	0	1	1	1	1	1	1	1	1
OG0009983	0	1	1	1	1	1	1	1	1
OG0009984	0	1	1	1	1	1	1	1	1
OG0009985	0	1	1	1	1	1	1	1	1
OG0009986	0	1	1	0	1	1	2	1	1
OG0009987	0	1	1	1	1	1	1	1	1
OG0009988	0	1	1	1	1	1	1	1	1
OG0009989	0	1	1	1	1	1	1	1	1
OG0009990	0	1	1	1	1	1	1	1	1
OG0009991	0	1	1	1	1	1	1	1	1
OG0009992	0	1	1	1	1	1	1	1	1
OG0009994	0	0	2	1	1	1	1	1	1
OG0009995	0	0	2	1	1	1	1	1	1
OG0009996	0	0	1	0	6	0	0	1	0
OG0010000	0	0	1	0	5	1	0	1	0
OG0010001	0	0	1	1	1	2	1	1	1
OG0010005	0	0	0	6	1	0	0	1	0
OG0010010	0	0	0	0	2	0	0	6	0
OG0010017	1	1	1	0	0	1	1	1	1
OG0010019	1	1	1	1	1	0	0	1	1
OG0010027	1	0	0	1	1	0	1	1	2
OG0010028	1	1	1	0	0	1	1	1	1
OG0010029	1	1	0	0	1	1	1	1	1
OG0010033	2	0	0	0	1	1	1	1	1
OG0010034	1	1	0	1	1	1	0	1	1
OG0010037	1	1	0	1	0	1	1	1	1
OG0010038	1	1	0	1	1	1	0	1	1
OG0010041	1	1	0	0	1	1	1	1	1
OG0010042	1	1	0	0	1	1	1	1	1
OG0010043	2	1	1	1	0	1	0	1	0
OG0010044	1	0	1	1	1	1	1	1	0
OG0010045	2	1	1	1	1	0	0	1	0
OG0010046	1	1	1	0	0	1	1	1	1
OG0010047	1	1	0	0	1	1	1	1	1
OG0010048	1	0	1	1	3	0	0	1	0
OG0010049	1	1	2	1	1	0	0	1	0
OG0010051	1	1	0	1	0	1	1	1	1
OG0010052	1	0	1	0	1	1	1	1	1
OG0010053	1	1	1	1	0	0	1	2	0
OG0010055	1	1	1	1	1	0	1	1	0
OG0010058	1	1	0	1	0	1	1	1	1
OG0010060	1	0	1	1	0	1	1	1	1
OG0010062	2	1	0	1	1	0	0	1	1
OG0010063	1	1	0	1	0	1	1	1	1
OG0010064	1	0	0	1	1	1	1	1	1
OG0010065	1	1	0	1	0	1	1	1	1
OG0010066	1	2	0	0	0	1	1	1	1
OG0010067	1	1	0	2	1	0	1	1	0
OG0010069	1	0	0	1	1	1	1	1	1
OG0010074	1	1	0	1	0	1	1	1	1
OG0010076	1	1	1	0	0	1	1	1	1
OG0010080	1	1	1	1	0	0	1	1	1
OG0010082	1	1	0	1	0	1	1	1	1
OG0010083	1	0	0	1	1	1	1	1	1
OG0010084	1	1	0	1	0	1	1	1	1
OG0010086	1	1	0	1	0	1	1	1	1
OG0010087	1	1	0	1	0	1	1	1	1
OG0010092	1	2	0	1	1	0	1	1	0
OG0010093	1	0	0	1	1	1	1	1	1
OG0010094	1	1	0	0	1	1	1	1	1
OG0010095	1	1	0	1	0	1	1	1	1
OG0010097	1	1	0	1	0	1	1	1	1
OG0010098	1	1	0	2	2	0	0	1	0
OG0010099	1	1	0	0	1	1	1	1	1
OG0010100	1	1	0	1	0	1	1	1	1
OG0010101	1	1	0	1	0	1	1	1	1
OG0010103	1	2	1	0	1	1	0	1	0
OG0010105	1	1	0	0	1	1	1	1	1
OG0010109	1	1	0	1	0	1	1	1	1
OG0010111	1	1	0	0	2	0	1	1	1
OG0010113	1	1	1	1	1	0	0	2	0
OG0010115	1	0	0	1	1	1	1	1	1
OG0010117	1	1	1	1	1	0	0	1	1
OG0010119	1	1	0	1	0	1	1	1	1
OG0010121	1	1	0	1	0	1	1	1	1
OG0010122	1	1	0	1	1	1	1	1	0
OG0010124	1	0	0	0	1	2	1	1	1
OG0010129	1	1	0	1	0	1	1	1	1
OG0010132	1	1	0	1	0	1	1	1	1
OG0010133	1	1	1	1	1	0	1	1	0
OG0010134	1	1	0	1	0	1	1	1	1
OG0010135	1	1	0	1	0	1	1	1	1
OG0010137	1	1	0	1	0	1	1	1	1
OG0010138	2	1	0	1	0	0	1	1	1
OG0010139	3	0	0	1	0	1	1	1	0
OG0010140	1	1	1	0	0	1	1	1	1
OG0010141	2	0	0	0	1	1	1	1	1
OG0010143	1	1	1	1	0	1	1	1	0
OG0010144	1	1	0	1	0	1	1	1	1
OG0010148	1	1	0	1	0	1	1	1	1
OG0010149	1	1	1	0	1	1	0	1	1
OG0010150	1	1	0	0	1	1	1	1	1
OG0010155	1	0	0	1	1	1	1	1	1
OG0010157	1	1	0	0	1	1	1	1	1
OG0010161	1	1	1	1	1	0	0	1	1
OG0010165	1	1	0	1	0	1	1	1	1
OG0010167	1	0	1	1	1	1	0	1	1
OG0010168	1	1	1	0	1	0	1	1	1
OG0010169	1	1	0	0	1	1	1	1	1
OG0010170	1	1	0	0	1	1	1	1	1
OG0010171	1	1	0	1	0	1	1	1	1
OG0010172	1	1	0	0	1	1	1	1	1
OG0010174	1	1	0	1	0	1	1	1	1
OG0010175	1	1	1	0	0	1	1	1	1
OG0010177	1	1	0	1	1	1	1	1	0
OG0010178	1	1	0	1	1	1	0	1	1
OG0010179	1	2	1	1	1	0	0	1	0
OG0010181	1	1	1	1	0	0	1	1	1
OG0010182	1	1	0	0	1	1	1	1	1
OG0010185	1	1	0	1	0	1	1	1	1
OG0010187	1	0	0	1	1	1	1	1	1
OG0010188	1	1	1	1	1	0	1	1	0
OG0010189	1	1	0	1	1	1	0	1	1
OG0010190	1	1	0	0	1	1	1	1	1
OG0010192	1	1	0	1	0	1	1	1	1
OG0010193	1	1	0	1	0	1	1	1	1
OG0010194	1	1	0	1	0	1	1	1	1
OG0010195	1	1	0	1	0	1	1	1	1
OG0010196	1	1	0	1	1	1	0	1	1
OG0010197	1	1	0	0	1	1	1	1	1
OG0010198	1	1	1	1	1	1	0	1	0
OG0010199	1	1	1	1	1	0	0	1	1
OG0010200	1	1	1	1	1	0	1	1	0
OG0010201	1	1	1	2	1	0	0	1	0
OG0010202	1	1	1	1	0	0	1	1	1
OG0010203	1	1	0	1	1	1	1	1	0
OG0010206	1	1	1	0	1	1	1	1	0
OG0010208	1	1	1	1	1	0	1	1	0
OG0010209	1	1	0	1	0	1	1	1	1
OG0010211	1	0	0	1	1	1	1	1	1
OG0010214	1	1	0	1	0	1	1	1	1
OG0010219	1	0	1	1	1	1	0	1	1
OG0010220	1	1	0	1	0	1	1	1	1
OG0010222	1	1	1	1	0	0	1	1	1
OG0010223	1	0	1	0	1	1	1	1	1
OG0010225	1	1	0	1	0	1	1	1	1
OG0010226	1	1	0	1	0	1	1	1	1
OG0010228	1	1	0	0	1	1	1	1	1
OG0010231	1	1	0	1	0	1	1	1	1
OG0010234	1	0	1	1	1	1	1	1	0
OG0010236	1	1	0	0	1	1	1	1	1
OG0010237	1	1	1	1	1	1	0	1	0
OG0010239	1	1	0	0	1	1	1	1	1
OG0010241	1	1	0	1	0	1	1	1	1
OG0010242	1	0	1	1	0	1	1	1	1
OG0010244	1	1	0	1	0	1	1	1	1
OG0010247	1	1	1	1	1	1	0	1	0
OG0010248	1	1	0	0	1	0	1	1	2
OG0010250	1	0	1	1	1	0	0	2	1
OG0010251	1	1	0	1	1	1	0	1	1
OG0010252	1	1	0	1	0	1	1	1	1
OG0010253	1	1	0	1	0	1	1	1	1
OG0010256	1	0	1	1	0	1	1	1	1
OG0010258	1	1	0	1	0	1	1	1	1
OG0010259	1	0	0	1	1	1	1	1	1
OG0010260	1	1	0	1	0	1	1	1	1
OG0010261	1	1	1	1	2	0	0	1	0
OG0010262	1	1	0	1	1	1	0	1	1
OG0010263	1	0	1	1	0	1	1	1	1
OG0010264	1	1	0	0	1	1	1	1	1
OG0010265	1	1	0	1	0	1	1	1	1
OG0010267	1	1	0	0	1	1	1	1	1
OG0010268	1	1	1	0	0	1	1	1	1
OG0010270	1	1	0	0	1	1	1	1	1
OG0010271	2	1	0	1	1	0	1	1	0
OG0010272	1	1	1	1	2	0	0	1	0
OG0010273	1	0	0	0	0	2	2	1	1
OG0010275	1	1	0	1	0	1	1	1	1
OG0010276	1	1	1	1	2	0	0	1	0
OG0010277	1	1	0	1	0	1	1	1	1
OG0010278	1	1	0	1	0	1	1	1	1
OG0010280	1	1	0	1	0	1	1	1	1
OG0010282	1	1	0	0	1	1	1	1	1
OG0010283	1	1	0	1	0	1	1	1	1
OG0010284	1	1	0	1	0	1	1	1	1
OG0010287	1	1	0	1	1	1	0	1	1
OG0010289	1	1	0	0	1	1	1	1	1
OG0010290	1	1	0	1	0	1	1	1	1
OG0010293	1	1	2	1	1	0	0	1	0
OG0010294	1	1	1	0	0	1	1	1	1
OG0010295	1	1	0	0	1	1	1	1	1
OG0010298	1	1	0	1	1	1	0	1	1
OG0010301	1	1	0	0	1	1	1	1	1
OG0010302	1	1	0	0	1	1	1	1	1
OG0010303	1	1	0	0	1	1	1	1	1
OG0010304	1	1	1	1	0	0	1	1	1
OG0010305	1	1	0	1	1	1	1	1	0
OG0010306	1	1	0	1	0	1	1	1	1
OG0010307	1	1	1	1	0	0	1	1	1
OG0010309	1	1	0	1	0	1	1	1	1
OG0010310	1	1	0	0	1	1	1	1	1
OG0010313	1	1	0	0	1	1	1	1	1
OG0010314	1	1	0	1	0	1	1	1	1
OG0010315	1	1	1	1	1	0	0	1	1
OG0010316	1	1	0	1	0	1	1	1	1
OG0010317	1	1	1	2	1	0	0	1	0
OG0010318	1	1	0	0	1	1	1	1	1
OG0010319	1	1	1	1	1	0	1	1	0
OG0010320	1	0	1	0	1	1	1	1	1
OG0010322	1	1	0	1	0	1	1	1	1
OG0010323	1	1	0	1	0	1	1	1	1
OG0010324	1	1	1	0	0	1	1	1	1
OG0010327	1	1	0	1	0	1	1	1	1
OG0010328	1	1	0	0	1	1	1	1	1
OG0010329	1	1	0	1	0	1	1	1	1
OG0010331	1	1	0	0	1	1	1	1	1
OG0010332	1	1	1	1	1	0	0	1	1
OG0010334	2	1	0	0	0	1	1	1	1
OG0010337	1	1	0	0	1	1	1	1	1
OG0010338	1	1	0	0	1	1	1	1	1
OG0010340	1	1	1	1	1	0	0	1	1
OG0010341	1	1	1	1	1	0	0	2	0
OG0010344	1	1	0	1	0	1	1	1	1
OG0010346	1	0	1	1	0	1	1	1	1
OG0010349	1	1	0	0	1	1	1	1	1
OG0010350	1	0	1	1	0	1	1	1	1
OG0010351	1	1	1	1	1	1	0	1	0
OG0010354	1	1	1	1	1	1	0	1	0
OG0010355	1	1	1	1	0	1	1	1	0
OG0010356	1	1	0	1	0	1	1	1	1
OG0010357	1	1	0	0	1	1	1	1	1
OG0010358	1	1	0	0	0	2	2	1	0
OG0010360	1	0	1	1	1	0	1	1	1
OG0010362	1	1	0	2	1	0	1	1	0
OG0010363	1	1	0	1	0	1	1	1	1
OG0010364	1	1	0	0	1	1	1	1	1
