"mkr" "set" "map" "phys" "gen" "vld" "slidingwindow.3" "slidingwindow" "slidingwindow.2" "slidingwindow.4" "vld.1" "loess" "chr_length" "chr_start" "genome_pos" "rel_pos" "chr_type"
"1010" 22177 "vcar" "LR999938.1" 4910550 7.779 TRUE 1.59 2.12 2.12 1.59 TRUE 1.61 14605406 219269071 224179621 33.6214549598964 "Autosome"
"1011" 22182 "vcar" "LR999938.1" 4911230 7.779 TRUE 1.59 2.12 2.12 1.59 TRUE 1.62 14605406 219269071 224180301 33.6261107702176 "Autosome"
"1012" 22198 "vcar" "LR999938.1" 4911490 8.89 TRUE 1.59 2.12 2.12 1.59 TRUE 1.62 14605406 219269071 224180561 33.6278909329874 "Autosome"
"1013" 22203 "vcar" "LR999938.1" 4991170 8.89 TRUE 1.35 2.12 2.12 1.35 TRUE 1.74 14605406 219269071 224260241 34.173442354153 "Autosome"
"1014" 22216 "vcar" "LR999938.1" 5016850 8.89 TRUE 1.35 2.12 2.12 1.35 TRUE 1.76 14605406 219269071 224285921 34.3492676615768 "Autosome"
"1015" 22220 "vcar" "LR999938.1" 5039570 8.89 TRUE 1.02 2.12 2.12 1.02 TRUE 1.85 14605406 219269071 224308641 34.5048265005437 "Autosome"
"1016" 22237 "vcar" "LR999938.1" 5277900 8.89 TRUE 0.82 2.12 2.12 0.82 TRUE 0.99 14605406 219269071 224546971 36.1366195503227 "Autosome"
"1017" 22289 "vcar" "LR999938.1" 5841350 8.89 TRUE 1.03 0 0 1.03 TRUE 0.19 14605406 219269071 225110421 39.9944376760222 "Autosome"
"1018" 22299 "vcar" "LR999938.1" 5924640 8.89 TRUE 0.89 0 0 0.89 TRUE 0.96 14605406 219269071 225193711 40.5647059725693 "Autosome"
"1019" 22358 "vcar" "LR999938.1" 6538660 10.002 TRUE 2.32 4 4 2.32 TRUE 2.32 14605406 219269071 225807731 44.7687657570081 "Autosome"
"1020" 22366 "vcar" "LR999938.1" 6627930 10.002 TRUE 2.32 4 4 2.32 TRUE 2.24 14605406 219269071 225897001 45.3799777972622 "Autosome"
"1021" 22376 "vcar" "LR999938.1" 6682600 10.002 TRUE 2.32 4 4 2.32 TRUE 2.33 14605406 219269071 225951671 45.7542912535263 "Autosome"
"1022" 22394 "vcar" "LR999938.1" 6683100 11.113 TRUE 2.32 4 4 2.32 TRUE 2.31 14605406 219269071 225952171 45.7577146434683 "Autosome"
"1023" 22451 "vcar" "LR999938.1" 7214390 12.224 TRUE 2.62 NA NA 2.62 TRUE 3.35 14605406 219269071 226483461 49.395340328095 "Autosome"
"1024" 22475 "vcar" "LR999938.1" 7857480 13.335 TRUE 4.08 NA NA 4.08 TRUE 4.04 14605406 219269071 227126551 53.7984360037646 "Autosome"
"1025" 22506 "vcar" "LR999938.1" 8368350 17.783 TRUE 3.47 0 0 3.47 TRUE 4.61 14605406 219269071 227637421 57.2962504431578 "Autosome"
"1026" 22514 "vcar" "LR999938.1" 8564530 17.783 TRUE 1.75 0 0 1.75 TRUE 2.2 14605406 219269071 227833601 58.6394517208217 "Autosome"
"1027" 22539 "vcar" "LR999938.1" 8671980 17.783 TRUE 1.35 0 0 1.35 TRUE 0.08 14605406 219269071 227941051 59.3751382193689 "Autosome"
"1028" 22549 "vcar" "LR999938.1" 8816310 17.783 TRUE 1.25 0 0 1.25 TRUE 0 14605406 219269071 228085381 60.3633339600419 "Autosome"
"1029" 22560 "vcar" "LR999938.1" 8861850 17.783 TRUE 0 0 0 0 TRUE 0 14605406 219269071 228130921 60.6751363159641 "Autosome"
"1030" 22569 "vcar" "LR999938.1" 8933770 17.783 TRUE 0 0 0 0 TRUE 0 14605406 219269071 228202841 61.167556725229 "Autosome"
"1031" 22570 "vcar" "LR999938.1" 9013100 17.783 TRUE 0 0 0 0 TRUE 0 14605406 219269071 228282171 61.7107117734351 "Autosome"
"1032" 22636 "vcar" "LR999938.1" 9483720 17.783 TRUE 0.65 0 0 0.65 TRUE 0.39 14605406 219269071 228752791 64.9329433224931 "Autosome"
"1033" 22649 "vcar" "LR999938.1" 9484040 17.783 TRUE 0.65 0 0 0.65 TRUE 0.39 14605406 219269071 228753111 64.935134292056 "Autosome"
"1034" 22651 "vcar" "LR999938.1" 9484330 17.783 TRUE 0.65 0 0 0.65 TRUE 0.39 14605406 219269071 228753401 64.9371198582224 "Autosome"
"1035" 22662 "vcar" "LR999938.1" 9589320 17.783 TRUE 0.75 1.84 1.84 0.75 TRUE 0.96 14605406 219269071 228858391 65.6559632782546 "Autosome"
"1036" 22670 "vcar" "LR999938.1" 9612150 17.783 TRUE 0.75 1.94 1.94 0.75 TRUE 1.1 14605406 219269071 228881221 65.8122752630088 "Autosome"
"1037" 22680 "vcar" "LR999938.1" 9614220 17.783 TRUE 0.75 1.94 1.94 0.75 TRUE 1.06 14605406 219269071 228883291 65.8264480973689 "Autosome"
"1038" 22685 "vcar" "LR999938.1" 9736290 17.783 TRUE 0.78 1.94 1.94 0.78 TRUE 2.37 14605406 219269071 229005361 66.6622345178217 "Autosome"
"1039" 22716 "vcar" "LR999938.1" 10045600 18.894 TRUE 1.08 1.43 1.43 1.08 TRUE 1.5 14605406 219269071 229314671 68.7800120037745 "Autosome"
"1040" 22734 "vcar" "LR999938.1" 10103800 18.894 TRUE 1.08 1.29 1.29 1.08 TRUE 1.05 14605406 219269071 229372871 69.1784945930295 "Autosome"
"1041" 22753 "vcar" "LR999938.1" 10240800 18.894 TRUE 0.94 0 0 0.94 TRUE 0.57 14605406 219269071 229509871 70.116503437152 "Autosome"
"1042" 22812 "vcar" "LR999938.1" 10478300 18.894 TRUE 0.94 0 0 0.94 TRUE -0.27 14605406 219269071 229747371 71.7426136596271 "Autosome"
"1043" 22822 "vcar" "LR999938.1" 10520400 18.894 TRUE 0.89 0 0 0.89 TRUE 0.04 14605406 219269071 229789471 72.030863092748 "Autosome"
"1044" 22827 "vcar" "LR999938.1" 10555700 18.894 TRUE 0.89 0 0 0.89 TRUE -0.13 14605406 219269071 229824771 72.2725544226569 "Autosome"
"1045" 22837 "vcar" "LR999938.1" 10649200 18.894 TRUE 0.27 0 0 0.27 TRUE 0 14605406 219269071 229918271 72.9127283418208 "Autosome"
"1046" 22843 "vcar" "LR999938.1" 10666200 18.894 TRUE 0.23 0 0 0.23 TRUE 0 14605406 219269071 229935271 73.0291235998506 "Autosome"
"1047" 22877 "vcar" "LR999938.1" 10685800 18.894 TRUE 0.2 0 0 0.2 TRUE 0 14605406 219269071 229954871 73.1633204855791 "Autosome"
"1048" 22911 "vcar" "LR999938.1" 11126700 18.894 TRUE 0 0 0 0 TRUE 0 14605406 219269071 230395771 76.1820657364814 "Autosome"
"1049" 22917 "vcar" "LR999938.1" 11558200 18.894 TRUE 1.98 0 0 1.98 TRUE 0.05 14605406 219269071 230827271 79.1364512564731 "Autosome"
"1050" 22925 "vcar" "LR999938.1" 11570900 18.894 TRUE 1.98 0 0 1.98 TRUE 0.11 14605406 219269071 230839971 79.2234053610013 "Autosome"
"1051" 22950 "vcar" "LR999938.1" 11662600 18.894 TRUE 2.24 0 0 2.24 TRUE -0.46 14605406 219269071 230931671 79.8512550763738 "Autosome"
"1052" 22962 "vcar" "LR999938.1" 11670500 18.894 TRUE 2.74 0 0 2.74 TRUE 1.01 14605406 219269071 230939571 79.9053446374582 "Autosome"
"1053" 22989 "vcar" "LR999938.1" 11940400 18.894 TRUE 5.02 3.58 3.58 5.02 TRUE 4.04 14605406 219269071 231209471 81.7532905281784 "Autosome"
"1054" 23000 "vcar" "LR999938.1" 12083000 18.894 TRUE 4.97 7.4 7.4 4.97 TRUE 6.43 14605406 219269071 231352071 82.7296413396519 "Autosome"
"1055" 23011 "vcar" "LR999938.1" 12092700 18.894 TRUE 4.97 7.4 7.4 4.97 TRUE 6.97 14605406 219269071 231361771 82.7960551045277 "Autosome"
"1056" 23035 "vcar" "LR999938.1" 12341700 23.34 TRUE 5.82 11.17 11.17 5.82 TRUE 6.68 14605406 219269071 231610771 84.5009032956701 "Autosome"
"1057" 23044 "vcar" "LR999938.1" 12487600 25.563 TRUE 5.82 7.71 7.71 5.82 TRUE 10.78 14605406 219269071 231756671 85.4998484807612 "Autosome"
"1058" 23051 "vcar" "LR999938.1" 12692700 25.563 TRUE 4.47 2.65 2.65 4.47 TRUE 4.85 14605406 219269071 231961771 86.9041230349913 "Autosome"
"1059" 23083 "vcar" "LR999938.1" 12886400 25.563 TRUE 4.47 0 0 4.47 TRUE 2.49 14605406 219269071 232155471 88.2303442985426 "Autosome"
"1060" 23100 "vcar" "LR999938.1" 12974100 25.563 TRUE 4.04 0 0 4.04 TRUE 1.55 14605406 219269071 232243171 88.8308068943787 "Autosome"
"1061" 23142 "vcar" "LR999938.1" 13509100 25.563 TRUE 0 0 0 0 TRUE -4.57 14605406 219269071 232778171 92.4938341323754 "Autosome"
"1062" 23146 "vcar" "LR999938.1" 13509400 25.563 TRUE 0 0 0 0 TRUE NA 14605406 219269071 232778471 92.4958881663406 "Autosome"
"1063" 23239 "vcar" "LR999939.1" 232319 0 TRUE NA NA NA NA TRUE NA 13916383 233874477 234106796 1.6693921114416 "Autosome"
"1064" 23326 "vcar" "LR999939.1" 1286230 3.338 TRUE 6.71 2.92 2.92 6.71 TRUE 4.25 13916383 233874477 235160707 9.24255965073683 "Autosome"
"1065" 23336 "vcar" "LR999939.1" 1539170 4.449 TRUE 6.71 5.97 5.97 6.71 TRUE 4.28 13916383 233874477 235413647 11.060129632822 "Autosome"
"1066" 23357 "vcar" "LR999939.1" 1690540 4.449 TRUE 6.71 6 6 6.71 TRUE 4.43 13916383 233874477 235565017 12.1478404266396 "Autosome"
"1067" 23398 "vcar" "LR999939.1" 2014600 7.784 TRUE 4.99 7.76 7.76 4.99 TRUE 4.33 13916383 233874477 235889077 14.4764627417915 "Autosome"
"1068" 23407 "vcar" "LR999939.1" 2092120 7.784 TRUE 4.99 9.17 9.17 4.99 TRUE 5.5 13916383 233874477 235966597 15.033504036214 "Autosome"
"1069" 23423 "vcar" "LR999939.1" 2285400 10.008 TRUE 4.41 8.84 8.84 4.41 TRUE 4.27 13916383 233874477 236159877 16.4223706691602 "Autosome"
"1070" 23477 "vcar" "LR999939.1" 2872200 11.119 TRUE 2.97 0 0 2.97 TRUE 4.11 13916383 233874477 236746677 20.6389835634734 "Autosome"
"1071" 23508 "vcar" "LR999939.1" 2981140 11.119 TRUE 2.97 0 0 2.97 TRUE 4.57 13916383 233874477 236855617 21.4218019150522 "Autosome"
"1072" 23533 "vcar" "LR999939.1" 3103640 11.119 TRUE 1.37 0 0 1.37 TRUE 3.69 13916383 233874477 236978117 22.3020593785037 "Autosome"
"1073" 23550 "vcar" "LR999939.1" 3138470 11.119 TRUE 1.37 0 0 1.37 TRUE 4.57 13916383 233874477 237012947 22.5523399291324 "Autosome"
"1074" 23694 "vcar" "LR999939.1" 4736250 21.215 TRUE 2.51 2.43 2.43 2.51 TRUE 0.57 13916383 233874477 238610727 34.0336278471209 "Autosome"
"1075" 23697 "vcar" "LR999939.1" 4736460 21.215 TRUE 2.51 2.43 2.43 2.51 TRUE 0.57 13916383 233874477 238610937 34.0351368599154 "Autosome"
"1076" 23738 "vcar" "LR999939.1" 5194450 22.326 TRUE 3.62 2.51 2.51 3.62 TRUE 2.88 13916383 233874477 239068927 37.3261500491902 "Autosome"
"1077" 23743 "vcar" "LR999939.1" 5290940 22.326 TRUE 3.45 3.41 3.41 3.45 TRUE 3.4 13916383 233874477 239165417 38.0195054993816 "Autosome"
"1078" 23744 "vcar" "LR999939.1" 5314170 22.326 TRUE 3.45 3.41 3.41 3.45 TRUE 3.47 13916383 233874477 239188647 38.1864310575528 "Autosome"
"1079" 23756 "vcar" "LR999939.1" 5349530 22.326 TRUE 3.45 3.41 3.41 3.45 TRUE 3.69 13916383 233874477 239224007 38.4405200690438 "Autosome"
"1080" 23768 "vcar" "LR999939.1" 5355360 22.326 TRUE 3.45 3.41 3.41 3.45 TRUE 3.67 13916383 233874477 239229837 38.4824131385289 "Autosome"
"1081" 23790 "vcar" "LR999939.1" 5500020 23.437 TRUE 3.26 5.05 5.05 3.26 TRUE 4.35 13916383 233874477 239374497 39.521907380675 "Autosome"
"1082" 23792 "vcar" "LR999939.1" 5516890 23.437 TRUE 3.26 5.05 5.05 3.26 TRUE 5.31 13916383 233874477 239391367 39.6431314084989 "Autosome"
"1083" 23815 "vcar" "LR999939.1" 5661090 23.437 TRUE 3.26 5.05 5.05 3.26 TRUE 4.7 13916383 233874477 239535567 40.6793201940475 "Autosome"
"1084" 23834 "vcar" "LR999939.1" 5892880 25.661 TRUE 3.6 3 3 3.6 TRUE 3.84 13916383 233874477 239767357 42.3449110304021 "Autosome"
"1085" 23844 "vcar" "LR999939.1" 5931430 25.661 TRUE 3.6 3 3 3.6 TRUE 2.8 13916383 233874477 239805907 42.6219226648189 "Autosome"
"1086" 23886 "vcar" "LR999939.1" 6195650 25.661 TRUE 3.63 0 0 3.63 TRUE 2.35 13916383 233874477 240070127 44.5205481912937 "Autosome"
"1087" 23892 "vcar" "LR999939.1" 6217210 25.661 TRUE 3.63 0 0 3.63 TRUE 2.87 13916383 233874477 240091687 44.6754735048611 "Autosome"
"1088" 23913 "vcar" "LR999939.1" 6384740 25.661 TRUE 3.3 2.73 2.73 3.3 TRUE 3.17 13916383 233874477 240259217 45.8793064261022 "Autosome"
"1089" 23928 "vcar" "LR999939.1" 6741730 27.884 TRUE 2.58 5.06 5.06 2.58 TRUE 2.84 13916383 233874477 240616207 48.4445563189803 "Autosome"
"1090" 23933 "vcar" "LR999939.1" 6774320 27.884 TRUE 2.58 5.06 5.06 2.58 TRUE 2.92 13916383 233874477 240648797 48.6787407331345 "Autosome"
"1091" 23942 "vcar" "LR999939.1" 6869280 27.884 TRUE 2.59 5.06 5.06 2.59 TRUE 2.75 13916383 233874477 240743757 49.3611019472517 "Autosome"
"1092" 23971 "vcar" "LR999939.1" 7408480 28.995 TRUE 4.14 3.02 3.02 4.14 TRUE 2.35 13916383 233874477 241282957 53.2356719414808 "Autosome"
"1093" 23979 "vcar" "LR999939.1" 7775830 30.106 TRUE 4.93 3.02 3.02 4.93 TRUE 4.97 13916383 233874477 241650307 55.8753664655536 "Autosome"
"1094" 23985 "vcar" "LR999939.1" 7776050 30.106 TRUE 4.93 3.02 3.02 4.93 TRUE 4.98 13916383 233874477 241650527 55.8769473361002 "Autosome"
"1095" 24043 "vcar" "LR999939.1" 8325160 34.562 TRUE 3.74 0 0 3.74 TRUE 4.28 13916383 233874477 242199637 59.8227283626787 "Autosome"
"1096" 24046 "vcar" "LR999939.1" 8370300 34.562 TRUE 3.74 0 0 3.74 TRUE 4.6 13916383 233874477 242244777 60.1470942557416 "Autosome"
"1097" 24052 "vcar" "LR999939.1" 8404140 34.562 TRUE 3.74 0 0 3.74 TRUE 3.92 13916383 233874477 242278617 60.3902608889106 "Autosome"
"1098" 24057 "vcar" "LR999939.1" 8426500 34.562 TRUE 3.36 0 0 3.36 TRUE 4.01 13916383 233874477 242300977 60.5509348226475 "Autosome"
"1099" 24066 "vcar" "LR999939.1" 8428200 34.562 TRUE 3.36 0 0 3.36 TRUE 3.81 13916383 233874477 242302677 60.5631506405077 "Autosome"
"1100" 24075 "vcar" "LR999939.1" 8470750 34.562 TRUE 3.36 0 0 3.36 TRUE 2.19 13916383 233874477 242345227 60.8689053757719 "Autosome"
"1101" 24102 "vcar" "LR999939.1" 8806870 34.562 TRUE 2.2 1.19 1.19 2.2 TRUE 1.14 13916383 233874477 242681347 63.2841881399786 "Autosome"
"1102" 24164 "vcar" "LR999939.1" 9271470 34.562 TRUE 2.46 3.69 3.69 2.46 TRUE 3.34 13916383 233874477 243145947 66.6226993034038 "Autosome"
"1103" 24198 "vcar" "LR999939.1" 9272090 36.785 TRUE 2.46 3.69 3.69 2.46 TRUE 3.34 13916383 233874477 243146567 66.6271544840351 "Autosome"
"1104" 24213 "vcar" "LR999939.1" 9706120 37.896 TRUE 3.44 3.66 3.66 3.44 TRUE 3.84 13916383 233874477 243580597 69.745996499234 "Autosome"
"1105" 24219 "vcar" "LR999939.1" 9795260 37.896 TRUE 3.44 2.56 2.56 3.44 TRUE 3.52 13916383 233874477 243669737 70.3865365016183 "Autosome"
"1106" 24241 "vcar" "LR999939.1" 9892840 37.896 TRUE 2.76 2.56 2.56 2.76 TRUE 2.63 13916383 233874477 243767317 71.0877244467905 "Autosome"
"1107" 24271 "vcar" "LR999939.1" 10034600 37.896 TRUE 3.04 3.14 3.14 3.04 TRUE 3.04 13916383 233874477 243909077 72.1063799408223 "Autosome"
"1108" 24277 "vcar" "LR999939.1" 10044400 39.008 TRUE 3.04 3.14 3.14 3.04 TRUE 3.62 13916383 233874477 243918877 72.1768005378984 "Autosome"
"1109" 24294 "vcar" "LR999939.1" 10144900 39.008 TRUE 3.04 3.14 3.14 3.04 TRUE 2.79 13916383 233874477 244019377 72.8989709466892 "Autosome"
"1110" 24305 "vcar" "LR999939.1" 10217300 39.008 TRUE 3.04 3.61 3.61 3.04 TRUE 2.78 13916383 233874477 244091777 73.4192210720271 "Autosome"
"1111" 24308 "vcar" "LR999939.1" 10437400 40.119 TRUE 2.82 1.97 1.97 2.82 TRUE 2.49 13916383 233874477 244311877 75.0008101961551 "Autosome"
"1112" 24330 "vcar" "LR999939.1" 10834900 40.119 TRUE 2.81 3.29 3.29 2.81 TRUE 3 13916383 233874477 244709377 77.8571558428652 "Autosome"
"1113" 24334 "vcar" "LR999939.1" 10835200 40.119 TRUE 2.81 3.29 3.29 2.81 TRUE 3 13916383 233874477 244709677 77.8593115754288 "Autosome"
"1114" 24340 "vcar" "LR999939.1" 10838400 40.119 TRUE 2.81 3.29 3.29 2.81 TRUE 3.07 13916383 233874477 244712877 77.8823060561067 "Autosome"
"1115" 24358 "vcar" "LR999939.1" 10975400 42.343 TRUE 2.52 3.66 3.66 2.52 TRUE 3.06 13916383 233874477 244849877 78.86675726013 "Autosome"
"1116" 24378 "vcar" "LR999939.1" 11230000 42.343 TRUE 3.25 3.18 3.18 3.25 TRUE 3.51 13916383 233874477 245104477 80.6962556290668 "Autosome"
"1117" 24420 "vcar" "LR999939.1" 11354700 42.343 TRUE 3.63 0 0 3.63 TRUE 1.62 13916383 233874477 245229177 81.5923217979844 "Autosome"
"1118" 24428 "vcar" "LR999939.1" 11408400 42.343 TRUE 3.63 0 0 3.63 TRUE -0.36 13916383 233874477 245282877 81.9781979268607 "Autosome"
"1119" 24434 "vcar" "LR999939.1" 11420300 42.343 TRUE 3.63 0 0 3.63 TRUE 2.44 13916383 233874477 245294777 82.0637086518817 "Autosome"
"1120" 24457 "vcar" "LR999939.1" 11563200 42.343 TRUE 3.97 0 0 3.97 TRUE 2.41 13916383 233874477 245437677 83.090555929655 "Autosome"
"1121" 24496 "vcar" "LR999939.1" 11864500 42.343 TRUE 3.43 5.34 5.34 3.43 TRUE 4.5 13916383 233874477 245738977 85.2556300009852 "Autosome"
"1122" 24581 "vcar" "LR999939.1" 12210600 46.789 TRUE 2.99 6.45 6.45 2.99 TRUE 4.88 13916383 233874477 246085077 87.7426268018062 "Autosome"
"1123" 24595 "vcar" "LR999939.1" 12279400 46.789 TRUE 3.05 4.39 4.39 3.05 TRUE 2.98 13916383 233874477 246153877 88.2370081363814 "Autosome"
"1124" 24618 "vcar" "LR999939.1" 12571300 46.789 TRUE 2.28 0 0 2.28 TRUE 1.86 13916383 233874477 246445777 90.3345359207202 "Autosome"
"1125" 24633 "vcar" "LR999939.1" 12763300 46.789 TRUE 2.28 0 0 2.28 TRUE 0.55 13916383 233874477 246637777 91.7142047613953 "Autosome"
"1126" 24688 "vcar" "LR999939.1" 13013000 46.789 TRUE 0 0 0 0 TRUE -0.84 13916383 233874477 246887477 93.508492831794 "Autosome"
"1127" 24706 "vcar" "LR999939.1" 13208400 46.789 TRUE 0 0 0 0 TRUE NA 13916383 233874477 247082877 94.9125933081894 "Autosome"
"1128" 24822 "vcar" "LR999941.1" 367600 0 TRUE 5.36 5.79 5.79 5.36 TRUE NA 13774036 247790860 248158460 2.668789307651 "Autosome"
"1129" 24826 "vcar" "LR999941.1" 645518 0 TRUE 8.54 5.36 5.36 8.54 TRUE 5.38 13774036 247790860 248436378 4.68648404868406 "Autosome"
"1130" 24849 "vcar" "LR999941.1" 690602 2.224 TRUE 8.54 5.36 5.36 8.54 TRUE 5.5 13774036 247790860 248481462 5.01379552078998 "Autosome"
"1131" 24855 "vcar" "LR999941.1" 690848 2.224 TRUE 8.54 5.36 5.36 8.54 TRUE 5.5 13774036 247790860 248481708 5.01558148969554 "Autosome"
"1132" 24871 "vcar" "LR999941.1" 735839 2.224 TRUE 8.54 5.36 5.36 8.54 TRUE 5.44 13774036 247790860 248526699 5.34221777843473 "Autosome"
"1133" 24883 "vcar" "LR999941.1" 808164 2.224 TRUE 8.54 5.36 5.36 8.54 TRUE 5.96 13774036 247790860 248599024 5.86729989670421 "Autosome"
"1134" 24898 "vcar" "LR999941.1" 1018390 3.335 TRUE 10.49 9.21 9.21 10.49 TRUE 8.23 13774036 247790860 248809250 7.39354826718908 "Autosome"
"1135" 24901 "vcar" "LR999941.1" 1018670 3.335 TRUE 10.49 9.21 9.21 10.49 TRUE 8.24 13774036 247790860 248809530 7.39558107732548 "Autosome"
"1136" 24938 "vcar" "LR999941.1" 1421630 8.914 TRUE 10.71 11.61 11.61 10.71 TRUE 13.16 13774036 247790860 249212490 10.3210852650596 "Autosome"
"1137" 24959 "vcar" "LR999941.1" 1520300 8.914 TRUE 9.94 15.04 15.04 9.94 TRUE 13.37 13774036 247790860 249311160 11.0374330370561 "Autosome"
"1138" 24965 "vcar" "LR999941.1" 1520560 8.914 TRUE 9.94 15.04 15.04 9.94 TRUE 13.38 13774036 247790860 249311420 11.0393206464685 "Autosome"
"1139" 24980 "vcar" "LR999941.1" 1924850 15.62 TRUE 9.17 12.39 12.39 9.17 TRUE 9.32 13774036 247790860 249715710 13.9744806823505 "Autosome"
"1140" 24988 "vcar" "LR999941.1" 1993360 16.731 TRUE 8.38 9.08 9.08 8.38 TRUE 6.63 13774036 247790860 249784220 14.4718657625114 "Autosome"
"1141" 25016 "vcar" "LR999941.1" 2240840 16.731 TRUE 7 1.36 1.36 7 TRUE 5.87 13774036 247790860 250031700 16.2685795216449 "Autosome"
"1142" 25033 "vcar" "LR999941.1" 2479760 16.731 TRUE 6.73 2.3 2.3 6.73 TRUE 3.54 13774036 247790860 250270620 18.0031473708941 "Autosome"
"1143" 25039 "vcar" "LR999941.1" 2741650 17.843 TRUE 5.07 7.77 7.77 5.07 TRUE 6.22 13774036 247790860 250532510 19.9044782516904 "Autosome"
"1144" 25056 "vcar" "LR999941.1" 2935050 18.954 TRUE 5.12 7.76 7.76 5.12 TRUE 6.61 13774036 247790860 250725910 21.3085692530497 "Autosome"
"1145" 25078 "vcar" "LR999941.1" 3177550 22.292 TRUE 5.18 7.05 7.05 5.18 TRUE 8.58 13774036 247790860 250968410 23.0691280319 "Autosome"
"1146" 25094 "vcar" "LR999941.1" 3407730 23.404 TRUE 4.71 5.4 5.4 4.71 TRUE 4.39 13774036 247790860 251198590 24.7402431647485 "Autosome"
"1147" 25098 "vcar" "LR999941.1" 3509880 23.404 TRUE 4.25 3.25 3.25 4.25 TRUE 2.82 13774036 247790860 251300740 25.4818558627261 "Autosome"
"1148" 25105 "vcar" "LR999941.1" 3531600 23.404 TRUE 4.25 2.6 2.6 4.25 TRUE 3.03 13774036 247790860 251322460 25.6395438490215 "Autosome"
"1149" 25109 "vcar" "LR999941.1" 3544390 23.404 TRUE 4.25 2.6 2.6 4.25 TRUE 3.08 13774036 247790860 251335250 25.7323997120379 "Autosome"
"1150" 25116 "vcar" "LR999941.1" 3544730 23.404 TRUE 4.25 2.6 2.6 4.25 TRUE 3 13774036 247790860 251335590 25.7348681243464 "Autosome"
"1151" 25198 "vcar" "LR999941.1" 3826920 24.515 TRUE 3.4 2.34 2.34 3.4 TRUE 1.98 13774036 247790860 251617780 27.783577740032 "Autosome"
"1152" 25202 "vcar" "LR999941.1" 3841890 24.515 TRUE 3.4 2.34 2.34 3.4 TRUE 1.79 13774036 247790860 251632750 27.8922604819677 "Autosome"
"1153" 25235 "vcar" "LR999941.1" 4025460 24.515 TRUE 2.01 1.65 1.65 2.01 TRUE 0.64 13774036 247790860 251816320 29.2249853274668 "Autosome"
"1154" 25236 "vcar" "LR999941.1" 4025680 24.515 TRUE 2.01 1.65 1.65 2.01 TRUE 0.64 13774036 247790860 251816540 29.2265825354312 "Autosome"
"1155" 25244 "vcar" "LR999941.1" 4347700 24.515 TRUE 6.95 0 0 6.95 TRUE 9.91 13774036 247790860 252138560 31.5644593930203 "Autosome"
"1156" 25283 "vcar" "LR999941.1" 5090380 35.636 TRUE 6.98 0 0 6.98 TRUE 7.06 13774036 247790860 252881240 36.9563430791091 "Autosome"
"1157" 25301 "vcar" "LR999941.1" 5245810 35.636 TRUE 6.98 0 0 6.98 TRUE 5.41 13774036 247790860 253036670 38.0847705058996 "Autosome"
"1158" 25345 "vcar" "LR999941.1" 5775520 36.747 TRUE 1.04 0 0 1.04 TRUE 2.32 13774036 247790860 253566380 41.9304842821668 "Autosome"
"1159" 25357 "vcar" "LR999941.1" 5793670 36.747 TRUE 1.04 0 0 1.04 TRUE 2.66 13774036 247790860 253584530 42.062253939223 "Autosome"
"1160" 25363 "vcar" "LR999941.1" 5805890 36.747 TRUE 1.04 0 0 1.04 TRUE 2.11 13774036 247790860 253596750 42.1509715816047 "Autosome"
"1161" 25391 "vcar" "LR999941.1" 5942650 36.747 TRUE 1.04 0 0 1.04 TRUE 2.78 13774036 247790860 253733510 43.1438541325142 "Autosome"
"1162" 25480 "vcar" "LR999941.1" 6426810 36.747 TRUE 3.8 0 0 3.8 TRUE 3.91 13774036 247790860 254217670 46.6588732598056 "Autosome"
"1163" 25496 "vcar" "LR999941.1" 7210020 42.304 TRUE 4.15 0 0 4.15 TRUE 4.57 13774036 247790860 255000880 52.345006213139 "Autosome"
"1164" 25505 "vcar" "LR999941.1" 7284270 42.304 TRUE 4.15 0 0 4.15 TRUE 4.17 13774036 247790860 255075130 52.8840639010962 "Autosome"
"1165" 25572 "vcar" "LR999941.1" 7815180 43.416 TRUE 1.58 2.24 2.24 1.58 TRUE 2.06 13774036 247790860 255606040 56.7384897208051 "Autosome"
"1166" 25596 "vcar" "LR999941.1" 7914380 44.527 TRUE 1.58 2.24 2.24 1.58 TRUE 1.67 13774036 247790860 255705240 57.4586853119884 "Autosome"
"1167" 25614 "vcar" "LR999941.1" 8170900 44.527 TRUE 1.92 0.96 0.96 1.92 TRUE 1.2 13774036 247790860 255961760 59.321029798383 "Autosome"
"1168" 25621 "vcar" "LR999941.1" 8181980 44.527 TRUE 1.92 0.96 0.96 1.92 TRUE 1.01 13774036 247790860 255972840 59.401470999495 "Autosome"
"1169" 25676 "vcar" "LR999941.1" 8602130 44.527 TRUE 1.95 0 0 1.95 TRUE 1.63 13774036 247790860 256392990 62.4517752095319 "Autosome"
"1170" 25681 "vcar" "LR999941.1" 8794290 44.527 TRUE 1.86 3.88 3.88 1.86 TRUE 3.99 13774036 247790860 256585150 63.8468637660015 "Autosome"
"1171" 25728 "vcar" "LR999941.1" 9135330 46.75 TRUE 1.97 3.31 3.31 1.97 TRUE 2.29 13774036 247790860 256926190 66.3228265121421 "Autosome"
"1172" 25772 "vcar" "LR999941.1" 9199710 46.75 TRUE 2.58 2.32 2.32 2.58 TRUE 2.03 13774036 247790860 256990570 66.7902276427911 "Autosome"
"1173" 25777 "vcar" "LR999941.1" 9280730 46.75 TRUE 1.46 2.32 2.32 1.46 TRUE 1.69 13774036 247790860 257071590 67.3784357758322 "Autosome"
