"mkr" "set" "map" "phys" "gen" "vld" "slidingwindow-3" "slidingwindow" "slidingwindow-2" "slidingwindow-4" "vld" "loess"
"34012" "vcar" "chrLR999947.1" 8883500 36.709 TRUE 2.67 NA NA 2.67 TRUE 1.49
"34141" "vcar" "chrLR999947.1" 10267900 38.933 TRUE 0 0 0 0 TRUE 0.75
"34182" "vcar" "chrLR999947.1" 10734000 38.933 TRUE 0 0 0 0 TRUE 0.28
"34223" "vcar" "chrLR999947.1" 10850800 38.933 TRUE 0 0 0 0 TRUE 0.17
"34279" "vcar" "chrLR999947.1" 11612400 38.933 TRUE 0 NA NA 0 TRUE NA
"34310" "vcar" "chrLR999948.1" 249191 0 TRUE 6.24 8.26 8.26 6.24 TRUE NA
"34357" "vcar" "chrLR999948.1" 258911 2.224 TRUE 6.24 8.26 8.26 6.24 TRUE 7.22
"34381" "vcar" "chrLR999948.1" 662419 4.447 TRUE 6.12 6.24 6.24 6.12 TRUE 6.23
"34404" "vcar" "chrLR999948.1" 851036 4.447 TRUE 5.36 0 0 5.36 TRUE 5.92
"34473" "vcar" "chrLR999948.1" 1511980 8.894 TRUE 4.65 0 0 4.65 TRUE 4.17
"34515" "vcar" "chrLR999948.1" 1788170 8.894 TRUE 6.62 0 0 6.62 TRUE 6.41
"34584" "vcar" "chrLR999948.1" 2674790 16.688 TRUE 6.68 NA NA 6.68 TRUE 6.6
"34665" "vcar" "chrLR999948.1" 3255130 20.026 TRUE 4.75 0 0 4.75 TRUE 3.91
"34678" "vcar" "chrLR999948.1" 3408020 20.026 TRUE 4.04 0 0 4.04 TRUE 0.79
"34715" "vcar" "chrLR999948.1" 3487500 20.026 TRUE 4.04 5.02 5.02 4.04 TRUE 2.33
"34752" "vcar" "chrLR999948.1" 3986110 23.361 TRUE 3.24 3.71 3.71 3.24 TRUE 2.64
"34781" "vcar" "chrLR999948.1" 4110930 23.361 TRUE 3.17 0 0 3.17 TRUE 0
"34800" "vcar" "chrLR999948.1" 4304180 23.361 TRUE 3.2 0 0 3.2 TRUE 0
"34814" "vcar" "chrLR999948.1" 4403770 23.361 TRUE 3.2 0 0 3.2 TRUE 0
"34830" "vcar" "chrLR999948.1" 4640030 23.361 TRUE 2.24 3.29 3.29 2.24 TRUE 3.43
"34853" "vcar" "chrLR999948.1" 4933720 25.585 TRUE 4.07 5.15 5.15 4.07 TRUE 4.74
"34877" "vcar" "chrLR999948.1" 5099770 25.585 TRUE 5 5.15 5.15 5 TRUE 1.81
"34914" "vcar" "chrLR999948.1" 5872320 31.164 TRUE 4.75 7.77 7.77 4.75 TRUE 5.23
"34922" "vcar" "chrLR999948.1" 6015280 32.275 TRUE 4.67 7.77 7.77 4.67 TRUE 6.58
"34948" "vcar" "chrLR999948.1" 6579930 33.386 TRUE 4.48 4.75 4.75 4.48 TRUE 0.64
"34956" "vcar" "chrLR999948.1" 6614870 33.386 TRUE 4.48 4.75 4.75 4.48 TRUE 1.86
"34977" "vcar" "chrLR999948.1" 6823850 34.498 TRUE 4.5 4.75 4.75 4.5 TRUE 7.6
"34992" "vcar" "chrLR999948.1" 6825410 34.498 TRUE 4.5 4.75 4.75 4.5 TRUE 7.63
"34996" "vcar" "chrLR999948.1" 6837420 34.498 TRUE 4.5 4.75 4.75 4.5 TRUE 7.82
"35026" "vcar" "chrLR999948.1" 7346270 38.944 TRUE 4.29 0 0 4.29 TRUE 3.42
"35064" "vcar" "chrLR999948.1" 7686590 38.944 TRUE 2.75 0 0 2.75 TRUE 0
"35081" "vcar" "chrLR999948.1" 8117640 38.944 TRUE 0 0 0 0 TRUE 0
"35142" "vcar" "chrLR999948.1" 8648670 38.944 TRUE 0.61 NA NA 0.61 TRUE 0.57
"35223" "vcar" "chrLR999948.1" 9528070 40.055 TRUE 1.19 0 0 1.19 TRUE 1.12
"35252" "vcar" "chrLR999948.1" 9842370 40.055 TRUE 1.11 0 0 1.11 TRUE 1.13
"35294" "vcar" "chrLR999948.1" 10438300 41.166 TRUE 1.11 0 0 1.11 TRUE 1.12
"35311" "vcar" "chrLR999948.1" 10732400 41.166 TRUE 1.34 0 0 1.34 TRUE NA
"35356" "vcar" "chrLR999949.1" 260430 0 TRUE 1.39 0 0 1.39 TRUE NA
"35387" "vcar" "chrLR999949.1" 640731 0 TRUE 1.22 1.39 1.39 1.22 TRUE 1.04
"35437" "vcar" "chrLR999949.1" 1075470 1.111 TRUE 1.22 1.6 1.6 1.22 TRUE 1.32
"35471" "vcar" "chrLR999949.1" 1326230 1.111 TRUE 2.93 0 0 2.93 TRUE 2.42
"35472" "vcar" "chrLR999949.1" 1326460 1.111 TRUE 2.93 0 0 2.93 TRUE 2.42
"35562" "vcar" "chrLR999949.1" 2161440 4.45 TRUE 4.74 6.6 6.6 4.74 TRUE 7.78
"35629" "vcar" "chrLR999949.1" 2498030 6.672 TRUE 5.41 5.41 5.41 5.41 TRUE 5.58
"35664" "vcar" "chrLR999949.1" 2843260 7.783 TRUE 2.84 4.82 4.82 2.84 TRUE 6.88
"35691" "vcar" "chrLR999949.1" 2896640 8.895 TRUE 2.84 4.82 4.82 2.84 TRUE 7.94
"35694" "vcar" "chrLR999949.1" 2965940 8.895 TRUE 2.84 4.82 4.82 2.84 TRUE 9
"35740" "vcar" "chrLR999949.1" 3551050 8.895 TRUE 0.69 0 0 0.69 TRUE -7.16
"35758" "vcar" "chrLR999949.1" 3551400 8.895 TRUE 0.69 0 0 0.69 TRUE -7.17
"35822" "vcar" "chrLR999949.1" 4915600 15.585 TRUE 5.18 0 0 5.18 TRUE -7.69
"35851" "vcar" "chrLR999949.1" 5233660 15.585 TRUE 4.99 6.14 6.14 4.99 TRUE 6.54
"35854" "vcar" "chrLR999949.1" 5283890 15.585 TRUE 4.99 5.18 5.18 4.99 TRUE 11.08
"35864" "vcar" "chrLR999949.1" 5487490 18.92 TRUE 4.44 6.73 6.73 4.44 TRUE 6.01
"35865" "vcar" "chrLR999949.1" 5527980 18.92 TRUE 4.44 6.73 6.73 4.44 TRUE 0
"35875" "vcar" "chrLR999949.1" 5606320 18.92 TRUE 3.88 6.73 6.73 3.88 TRUE 0
"35888" "vcar" "chrLR999949.1" 5760180 18.92 TRUE 3.88 5.02 5.02 3.88 TRUE 0
"35890" "vcar" "chrLR999949.1" 5760410 18.92 TRUE 3.88 5.02 5.02 3.88 TRUE 0
"35902" "vcar" "chrLR999949.1" 6175880 21.143 TRUE 3.9 2.95 2.95 3.9 TRUE 2.41
"35922" "vcar" "chrLR999949.1" 6393780 21.143 TRUE 3.11 0 0 3.11 TRUE 0.12
"35968" "vcar" "chrLR999949.1" 6605880 21.143 TRUE 3.2 0 0 3.2 TRUE 2.04
"36004" "vcar" "chrLR999949.1" 7243420 24.482 TRUE 3.56 0 0 3.56 TRUE 3.01
"36040" "vcar" "chrLR999949.1" 7503180 24.482 TRUE 4.01 0 0 4.01 TRUE 6.34
"36101" "vcar" "chrLR999949.1" 8509990 34.526 TRUE 14.31 NA NA 14.31 TRUE 11.76
"36183" "vcar" "chrLR999949.1" 9449070 47.967 TRUE 11.95 6.21 6.21 11.95 TRUE 9.72
"36189" "vcar" "chrLR999949.1" 9628050 49.078 TRUE 6.37 6.37 6.37 6.37 TRUE 8.28
"36236" "vcar" "chrLR999949.1" 9973730 51.302 TRUE 6.37 6.43 6.43 6.37 TRUE 5.4
"36293" "vcar" "chrLR999949.1" 11092400 52.413 TRUE NA NA NA NA TRUE NA
"36310" "vcar" "chrLR999950.1" 206343 0 TRUE 2.2 2.2 2.2 2.2 TRUE NA
"36327" "vcar" "chrLR999950.1" 216108 1.111 TRUE 2.2 2.2 2.2 2.2 TRUE 1.95
"36347" "vcar" "chrLR999950.1" 438973 1.111 TRUE 2.2 2.2 2.2 2.2 TRUE 1.95
"36358" "vcar" "chrLR999950.1" 494819 1.111 TRUE 2.2 2.2 2.2 2.2 TRUE 1.96
"36387" "vcar" "chrLR999950.1" 1579380 3.334 TRUE 2.84 2.84 2.84 2.84 TRUE 2.17
"36409" "vcar" "chrLR999950.1" 1970910 4.445 TRUE 5.35 2.84 2.84 5.35 TRUE 2.97
"36462" "vcar" "chrLR999950.1" 2193210 5.556 TRUE 5.35 2.51 2.51 5.35 TRUE 4.67
"36492" "vcar" "chrLR999950.1" 2360920 5.556 TRUE 4.7 6.45 6.45 4.7 TRUE 5.89
"36497" "vcar" "chrLR999950.1" 2361270 5.556 TRUE 4.7 6.45 6.45 4.7 TRUE 5.89
"36499" "vcar" "chrLR999950.1" 2393720 5.556 TRUE 4.4 6.75 6.75 4.4 TRUE 6.09
"36542" "vcar" "chrLR999950.1" 2814070 10.004 TRUE 5.1 9.17 9.17 5.1 TRUE 6.96
"36556" "vcar" "chrLR999950.1" 2887940 10.004 TRUE 5.9 3.92 3.92 5.9 TRUE 4.09
"36634" "vcar" "chrLR999950.1" 3315260 10.004 TRUE 6.75 4.66 4.66 6.75 TRUE 5.71
"36647" "vcar" "chrLR999950.1" 3365280 10.004 TRUE 7.22 7.45 7.45 7.22 TRUE 5.31
"36657" "vcar" "chrLR999950.1" 3523160 12.227 TRUE 7.5 12.36 12.36 7.5 TRUE 9.43
"36673" "vcar" "chrLR999950.1" 3591600 12.227 TRUE 7.91 12.36 12.36 7.91 TRUE 10.61
"36680" "vcar" "chrLR999950.1" 3641240 13.339 TRUE 7.91 12.36 12.36 7.91 TRUE 14.27
"36705" "vcar" "chrLR999950.1" 3754750 13.339 TRUE 8.34 11.76 11.76 8.34 TRUE 21.83
"36711" "vcar" "chrLR999950.1" 3765980 13.339 TRUE 8.34 11.76 11.76 8.34 TRUE 25.96
"36717" "vcar" "chrLR999950.1" 3837070 14.45 TRUE 9.09 12.19 12.19 9.09 TRUE 15.12
"36753" "vcar" "chrLR999950.1" 3859880 20.009 TRUE 9.09 11.03 11.03 9.09 TRUE 14.13
"36770" "vcar" "chrLR999950.1" 4234690 20.009 TRUE 9.59 9.75 9.75 9.59 TRUE 8.18
"36797" "vcar" "chrLR999950.1" 4339030 20.009 TRUE 8.62 4.65 4.65 8.62 TRUE 7.35
"36825" "vcar" "chrLR999950.1" 4536610 22.232 TRUE 7.38 7.33 7.33 7.38 TRUE 9.7
"36831" "vcar" "chrLR999950.1" 4654160 23.344 TRUE 6.06 7.33 7.33 6.06 TRUE 6.38
"36836" "vcar" "chrLR999950.1" 4654460 23.344 TRUE 6.06 7.33 7.33 6.06 TRUE 6.38
"36896" "vcar" "chrLR999950.1" 4894360 24.455 TRUE 3.83 2.89 2.89 3.83 TRUE 3
"36899" "vcar" "chrLR999950.1" 4894570 24.455 TRUE 3.83 2.89 2.89 3.83 TRUE 2.99
"36925" "vcar" "chrLR999950.1" 5258380 24.455 TRUE 3.46 1.73 1.73 3.46 TRUE 0.81
"36958" "vcar" "chrLR999950.1" 5536460 25.566 TRUE 2.58 3.84 3.84 2.58 TRUE 3.03
"36972" "vcar" "chrLR999950.1" 5536820 25.566 TRUE 2.43 3.84 3.84 2.43 TRUE 3
"36978" "vcar" "chrLR999950.1" 5563260 25.566 TRUE 2.43 3.84 3.84 2.43 TRUE 2.69
"37049" "vcar" "chrLR999950.1" 6345240 27.79 TRUE 6.03 0 0 6.03 TRUE 6.13
"37060" "vcar" "chrLR999950.1" 6432530 27.79 TRUE 6.73 0 0 6.73 TRUE 6.77
"37072" "vcar" "chrLR999950.1" 6433650 27.79 TRUE 6.73 0 0 6.73 TRUE 6.78
"37214" "vcar" "chrLR999950.1" 7142090 35.575 TRUE 10 7.44 7.44 10 TRUE 9.01
"37224" "vcar" "chrLR999950.1" 7250150 36.686 TRUE 10 7.44 7.44 10 TRUE 8.66
"37230" "vcar" "chrLR999950.1" 7368240 37.797 TRUE 10.31 7.44 7.44 10.31 TRUE 7.96
"37256" "vcar" "chrLR999950.1" 7401610 37.797 TRUE 10.31 7.44 7.44 10.31 TRUE 7.81
"37276" "vcar" "chrLR999950.1" 7462830 37.797 TRUE 7.44 7.44 7.44 7.44 TRUE 8.35
"37353" "vcar" "chrLR999950.1" 8604650 45.582 TRUE 0.99 0 0 0.99 TRUE -1.75
"37379" "vcar" "chrLR999950.1" 8707810 45.582 TRUE 0.99 0 0 0.99 TRUE -1.1
"37386" "vcar" "chrLR999950.1" 8708100 45.582 TRUE 0.99 0 0 0.99 TRUE -1.1
"37401" "vcar" "chrLR999950.1" 8977620 45.582 TRUE 1.05 0.61 0.61 1.05 TRUE 0.69
"37440" "vcar" "chrLR999950.1" 9205100 45.582 TRUE 1.05 1.16 1.16 1.05 TRUE 2.24
"37441" "vcar" "chrLR999950.1" 9205400 45.582 TRUE 1.05 1.16 1.16 1.05 TRUE 2.24
"37446" "vcar" "chrLR999950.1" 9228040 45.582 TRUE 1.05 2.46 2.46 1.05 TRUE 2.38
"37453" "vcar" "chrLR999950.1" 9290450 46.693 TRUE 1.05 2.46 2.46 1.05 TRUE 2.72
"37473" "vcar" "chrLR999950.1" 9515960 46.693 TRUE 1.05 1.54 1.54 1.05 TRUE 1.7
"37486" "vcar" "chrLR999950.1" 9828200 46.693 TRUE 1.49 0 0 1.49 TRUE -0.66
"37493" "vcar" "chrLR999950.1" 9854120 46.693 TRUE 1.49 0 0 1.49 TRUE NA
"37542" "vcar" "chrLR999951.1" 425835 0 TRUE 4.83 0 0 4.83 TRUE NA
"37549" "vcar" "chrLR999951.1" 443617 0 TRUE 4.83 0 0 4.83 TRUE 0
"37558" "vcar" "chrLR999951.1" 504871 0 TRUE 5.35 0 0 5.35 TRUE 0
"37577" "vcar" "chrLR999951.1" 515919 0 TRUE 5.35 0 0 5.35 TRUE 0
"37587" "vcar" "chrLR999951.1" 516163 0 TRUE 5.35 0 0 5.35 TRUE 0
"37613" "vcar" "chrLR999951.1" 883945 0 TRUE 6.32 4.83 4.83 6.32 TRUE 0
"37616" "vcar" "chrLR999951.1" 884221 0 TRUE 6.32 4.83 4.83 6.32 TRUE 0
"37630" "vcar" "chrLR999951.1" 1300000 4.456 TRUE 6.66 8.96 8.96 6.66 TRUE 11.35
"37643" "vcar" "chrLR999951.1" 1300270 4.456 TRUE 6.66 8.96 8.96 6.66 TRUE 11.34
"37665" "vcar" "chrLR999951.1" 1453280 5.567 TRUE 7.16 9.25 9.25 7.16 TRUE 5.52
"37674" "vcar" "chrLR999951.1" 1571580 5.567 TRUE 9.55 9.25 9.25 9.55 TRUE 8.29
"37689" "vcar" "chrLR999951.1" 1866600 10.024 TRUE 5.62 10.71 10.71 5.62 TRUE 11.4
"37697" "vcar" "chrLR999951.1" 1940780 10.024 TRUE 4.63 10.71 10.71 4.63 TRUE 9.84
"37792" "vcar" "chrLR999951.1" 2648540 11.135 TRUE 5.16 7.18 7.18 5.16 TRUE -12.52
"37823" "vcar" "chrLR999951.1" 2745150 11.135 TRUE 5.16 7.18 7.18 5.16 TRUE 11.18
"37826" "vcar" "chrLR999951.1" 2755570 11.135 TRUE 5.16 7.18 7.18 5.16 TRUE 13.74
"37842" "vcar" "chrLR999951.1" 2807140 12.246 TRUE 5.16 7.18 7.18 5.16 TRUE 26.4
"37843" "vcar" "chrLR999951.1" 2807490 12.246 TRUE 5.16 7.18 7.18 5.16 TRUE 26.49
"37884" "vcar" "chrLR999951.1" 3330950 17.814 TRUE 5.58 4.23 4.23 5.58 TRUE 6.37
"37940" "vcar" "chrLR999951.1" 3593510 18.925 TRUE 5.78 1.86 1.86 5.78 TRUE 2.31
"37955" "vcar" "chrLR999951.1" 3908270 18.925 TRUE 4.42 3 3 4.42 TRUE 0
"37988" "vcar" "chrLR999951.1" 4147150 18.925 TRUE 5.41 7.08 7.08 5.41 TRUE 6.71
"37992" "vcar" "chrLR999951.1" 4147460 18.925 TRUE 5.41 7.08 7.08 5.41 TRUE 6.73
"38006" "vcar" "chrLR999951.1" 4147970 18.925 TRUE 5.41 7.08 7.08 5.41 TRUE 6.76
"38061" "vcar" "chrLR999951.1" 4392270 22.26 TRUE 6.24 7.08 7.08 6.24 TRUE 4.63
"38064" "vcar" "chrLR999951.1" 4518150 22.26 TRUE 6.24 8.64 8.64 6.24 TRUE 1.33
"38068" "vcar" "chrLR999951.1" 4653550 22.26 TRUE 7.58 7.46 7.46 7.58 TRUE 14.71
"38069" "vcar" "chrLR999951.1" 4687270 23.371 TRUE 7.58 7.46 7.46 7.58 TRUE 25
"38091" "vcar" "chrLR999951.1" 4731580 24.483 TRUE 7.58 7.46 7.46 7.58 TRUE 10.89
"38124" "vcar" "chrLR999951.1" 5002200 26.705 TRUE 8.3 8.63 8.63 8.3 TRUE 1.61
"38138" "vcar" "chrLR999951.1" 5112380 26.705 TRUE 8.3 9.12 9.12 8.3 TRUE NA
"38667" "vcar" "chrLR999952.1" 361269 0 TRUE 4.23 NA NA 4.23 TRUE NA
"38725" "vcar" "chrLR999952.1" 1115100 2.224 TRUE 4.23 12.36 12.36 4.23 TRUE 10.55
"38739" "vcar" "chrLR999952.1" 1294850 4.446 TRUE 4.34 12.36 12.36 4.34 TRUE 10.92
"38838" "vcar" "chrLR999952.1" 2189960 7.781 TRUE 3.35 0 0 3.35 TRUE 0.56
"38850" "vcar" "chrLR999952.1" 2349060 7.781 TRUE 0 0 0 0 TRUE 1.42
"38970" "vcar" "chrLR999952.1" 3394220 18.989 TRUE 6.68 10.3 10.3 6.68 TRUE 9.44
"38988" "vcar" "chrLR999952.1" 3603470 21.212 TRUE 5.35 10.3 10.3 5.35 TRUE 24.33
"39011" "vcar" "chrLR999952.1" 3777240 23.436 TRUE 5.35 10.3 10.3 5.35 TRUE 0
"39027" "vcar" "chrLR999952.1" 3796250 23.436 TRUE 5.35 10.3 10.3 5.35 TRUE 0
"39031" "vcar" "chrLR999952.1" 3810510 23.436 TRUE 4.23 10.3 10.3 4.23 TRUE 0
"39037" "vcar" "chrLR999952.1" 3868930 23.436 TRUE 4.23 6.68 6.68 4.23 TRUE 0
"39061" "vcar" "chrLR999952.1" 4361290 25.658 TRUE 3.52 2.49 2.49 3.52 TRUE 0
"39072" "vcar" "chrLR999952.1" 4538440 25.658 TRUE 2.88 1.5 1.5 2.88 TRUE 0
"39106" "vcar" "chrLR999952.1" 4807230 25.658 TRUE 2.41 1.36 1.36 2.41 TRUE 9.75
"39109" "vcar" "chrLR999952.1" 4893490 26.769 TRUE 1.36 1.58 1.58 1.36 TRUE 16.01
"39177" "vcar" "chrLR999952.1" 5297390 26.769 TRUE 1.36 1.56 1.56 1.36 TRUE -10.61
"39293" "vcar" "chrLR999952.1" 7243900 31.216 TRUE 1.52 0 0 1.52 TRUE -0.1
"39304" "vcar" "chrLR999952.1" 7289570 31.216 TRUE 1.52 0 0 1.52 TRUE 0.1
"39340" "vcar" "chrLR999952.1" 7993750 32.327 TRUE 1.52 0 0 1.52 TRUE 0
"39352" "vcar" "chrLR999952.1" 7994030 32.327 TRUE 1.52 0 0 1.52 TRUE NA
"39366" "vcar" "chrLR999953.1" 162210 0 TRUE 3.78 NA NA 3.78 TRUE NA
"39388" "vcar" "chrLR999953.1" 750263 2.223 TRUE 7.11 NA NA 7.11 TRUE 1.89
"39420" "vcar" "chrLR999953.1" 1609600 10.064 TRUE 6.61 0 0 6.61 TRUE 0
"39455" "vcar" "chrLR999953.1" 1900950 10.064 TRUE 4.57 0 0 4.57 TRUE 0
"39459" "vcar" "chrLR999953.1" 1901160 10.064 TRUE 4.57 0 0 4.57 TRUE 0
"39497" "vcar" "chrLR999953.1" 2409720 13.402 TRUE 4.44 NA NA 4.44 TRUE 3.28
"39537" "vcar" "chrLR999953.1" 2988040 16.737 TRUE 2.29 0 0 2.29 TRUE 0
"39566" "vcar" "chrLR999953.1" 3355560 16.737 TRUE 2.29 0 0 2.29 TRUE 0
"39571" "vcar" "chrLR999953.1" 3355790 16.737 TRUE 2.29 0 0 2.29 TRUE 0
"39606" "vcar" "chrLR999953.1" 3850650 16.737 TRUE 0 0 0 0 TRUE 0
"39677" "vcar" "chrLR999953.1" 5377510 18.961 TRUE 10.83 0 0 10.83 TRUE 0
"39693" "vcar" "chrLR999953.1" 5472030 18.961 TRUE 10.83 6.27 6.27 10.83 TRUE 0
"39697" "vcar" "chrLR999953.1" 5472370 18.961 TRUE 10.83 6.27 6.27 10.83 TRUE 0
"39706" "vcar" "chrLR999953.1" 5472580 18.961 TRUE 10.83 6.27 6.27 10.83 TRUE 0
"39773" "vcar" "chrLR999953.1" 5970420 22.296 TRUE 10.83 11.73 11.73 10.83 TRUE 0
"39779" "vcar" "chrLR999953.1" 5970690 22.296 TRUE 10.83 11.73 11.73 10.83 TRUE 0
"39798" "vcar" "chrLR999953.1" 6058660 22.296 TRUE 10.83 40.34 40.34 10.83 TRUE 0
"39808" "vcar" "chrLR999953.1" 6065970 22.296 TRUE 10.83 40.34 40.34 10.83 FALSE 10.84
"39831" "vcar" "chrLR999953.1" 6250060 33.544 TRUE 10.83 40.34 40.34 10.83 TRUE 29.38
"39899" "vcar" "chrLR999953.1" 7981780 43.681 TRUE NA NA NA NA TRUE NA
"40104" "vcar" "chrLR999954.1" 2803450 0 TRUE 15.06 19.98 19.98 15.06 TRUE NA
"40128" "vcar" "chrLR999954.1" 2914740 2.224 TRUE 15.06 15.06 15.06 15.06 TRUE 0
"40150" "vcar" "chrLR999954.1" 3309270 7.792 TRUE 15.06 14.11 14.11 15.06 TRUE 0
"40262" "vcar" "chrLR999954.1" 4583220 14.498 TRUE 0 NA NA 0 TRUE 0
"40311" "vcar" "chrLR999954.1" 5279320 14.498 TRUE 0.8 0 0 0.8 TRUE 0
"40318" "vcar" "chrLR999954.1" 5279580 14.498 TRUE 0.8 0 0 0.8 TRUE 0
"40352" "vcar" "chrLR999954.1" 5969590 15.61 TRUE 2.05 NA NA 2.05 TRUE 0
"40372" "vcar" "chrLR999954.1" 6926180 16.721 TRUE 2.39 111.52 111.52 2.39 TRUE 0
"40375" "vcar" "chrLR999954.1" 6926380 16.721 TRUE 2.39 111.52 111.52 2.39 TRUE 0.01
"40382" "vcar" "chrLR999954.1" 6956210 20.059 TRUE 2.39 111.52 111.52 2.39 TRUE NA
"40532" "vcar" "chrLR999955.1" 1937940 0 TRUE 6.42 1.7 1.7 6.42 TRUE NA
"40541" "vcar" "chrLR999955.1" 2141840 0 TRUE 6.42 6.19 6.19 6.42 TRUE 0
"40580" "vcar" "chrLR999955.1" 2321270 0 TRUE 6.42 6.42 6.42 6.42 TRUE 0
"40601" "vcar" "chrLR999955.1" 2366980 1.111 TRUE 6.42 6.42 6.42 6.42 TRUE 0
"40638" "vcar" "chrLR999955.1" 2626400 4.446 TRUE 4.72 8.51 8.51 4.72 TRUE 0
"40649" "vcar" "chrLR999955.1" 2775630 4.446 TRUE 4.72 10.13 10.13 4.72 TRUE 0
"40695" "vcar" "chrLR999955.1" 3380000 5.558 TRUE 3.29 NA NA 3.29 TRUE 0
"40717" "vcar" "chrLR999955.1" 3942060 8.896 TRUE 4.85 0 0 4.85 TRUE 0
"40725" "vcar" "chrLR999955.1" 4120850 8.896 TRUE 9.72 0 0 9.72 TRUE 0
"40760" "vcar" "chrLR999955.1" 5049970 21.371 TRUE 9.21 NA NA 9.21 TRUE 0
"40792" "vcar" "chrLR999955.1" 5580670 22.482 TRUE 2.09 0 0 2.09 TRUE 0
"40803" "vcar" "chrLR999955.1" 5583000 22.482 TRUE 2.09 0 0 2.09 TRUE NA
