chrom	begin	end	length_gene	length_rpt	length_LINE	length_SINE	length_DNA	length_LTR
LR999940.1	4200001	4300000	0	72876	37981	1327	5579	16789
LR999940.1	4300001	4400000	0	70011	31287	503	6186	19063
LR999940.1	4400001	4500000	0	74472	47874	328	2486	11171
LR999940.1	4500001	4600000	0	59333	33382	170	3146	13081
LR999940.1	4600001	4700000	0	73590	48081	424	2927	12237
LR999940.1	4700001	4800000	0	70164	28005	1106	3835	26948
LR999940.1	4800001	4900000	0	68640	49859	506	2493	12711
LR999940.1	4900001	5000000	0	74495	48607	528	2059	21922
LR999940.1	5000001	5100000	0	64849	48801	434	7427	3603
LR999940.1	5100001	5200000	0	61174	25341	2926	1930	20986
LR999940.1	5200001	5300000	0	65524	43398	757	52	16341
LR999940.1	5300001	5400000	0	63448	39389	1660	819	11828
LR999940.1	5400001	5500000	0	58908	36204	96	4077	14435
LR999940.1	5500001	5600000	0	69011	37246	558	5207	20012
LR999940.1	5600001	5700000	0	58362	45871	1126	3828	1698
LR999940.1	5700001	5800000	0	57932	22434	309	8738	11510
LR999940.1	5800001	5900000	0	55271	27207	698	11061	5350
LR999940.1	5900001	6000000	0	64342	34088	2065	6648	10350
LR999940.1	6000001	6100000	0	61617	37864		5489	11059
LR999940.1	6100001	6200000	0	62485	47100	752	2670	6136
LR999940.1	6200001	6300000	0	66598	48794	38	2714	12454
LR999940.1	6300001	6400000	0	70980	45672	3832	8577	6776
LR999940.1	6400001	6500000	0	60466	40610	2402	1087	11146
LR999940.1	6500001	6600000	0	19551	18179	650	673	211
LR999940.1	6600001	6700000	0	46475	14900	229	7432	11143
LR999940.1	6700001	6800000	0	54844	4295	1931	8681	13086
LR999940.1	6800001	6900000	0	48033	10800	1696	15164	13595
LR999940.1	6900001	7000000	0	50015	27940		4645	7058
LR999940.1	7000001	7100000	0	64244	24580	1808	5691	26257
LR999940.1	7100001	7200000	0	69728	44220	508	1266	15555
LR999940.1	7200001	7300000	0	33723	19716	152	260	9919
LR999940.1	7300001	7400000	0	34950	30897	111	707	1446
LR999940.1	7400001	7500000	0	69877	40533	618	68	22954
LR999940.1	7500001	7600000	0	74717	32268	807	2266	30612
LR999940.1	7600001	7700000	0	69221	40397	613	3836	18838
LR999940.1	7700001	7800000	0	67965	37138	588	1984	21676
LR999940.1	7800001	7900000	0	75328	48016	585	3688	17855
LR999940.1	7900001	8000000	0	71959	50624	390	1443	10895
LR999940.1	8000001	8100000	0	26506	14316	175	1740	3349
LR999940.1	8100001	8200000	0	72242	55897	835	2590	9973
LR999940.1	8200001	8300000	0	73606	52305	501	72	11658
LR999940.1	8300001	8400000	0	82260	51927		5378	18862
LR999940.1	8400001	8500000	0	82074	32701	104	8796	28337
LR999940.1	8500001	8600000	0	64677	43869	1083	2374	11878
LR999940.1	8600001	8700000	0	71521	48964	700	1651	11705
LR999940.1	8700001	8800000	0	76395	50876	698	1885	15585
LR999940.1	8800001	8900000	0	69572	40255	1962	2061	19602
LR999940.1	8900001	9000000	0	62424	32329	87	1635	19336
LR999940.1	9000001	9100000	0	63158	28704	1522	917	27196
LR999940.1	9100001	9200000	0	62371	44165	2498	2937	8500
LR999940.1	9200001	9300000	0	82059	54109	114	3177	15220
LR999940.1	9300001	9400000	0	71845	54106	374	4361	7374
LR999940.1	9400001	9500000	0	74459	39914	2307	2179	18792
LR999940.1	9500001	9600000	0	73065	58605	1205	1293	9907
LR999940.1	9600001	9700000	0	76853	51660	475	639	21088
LR999940.1	9700001	9800000	0	67564	45161	250	1812	15802
LR999940.1	9800001	9900000	0	73357	39135	3027	6115	17317
LR999940.1	9900001	10000000	0	70444	54750	972	64	8474
LR999940.1	10000001	10100000	0	73171	46994	921	1992	11745
LR999940.1	10100001	10200000	0	66292	40982	830	1742	18471
LR999940.1	10200001	10300000	0	61161	47186	1147	2156	3206
LR999940.1	10300001	10400000	0	71787	43896	756	7790	12218
LR999940.1	10400001	10500000	0	54581	34403	1068	2606	9059
LR999940.1	10500001	10600000	0	67245	38043	450	1564	20531
LR999940.1	10600001	10700000	0	71124	48054	520	3596	13142
LR999940.1	10700001	10800000	0	75223	39824	1364	2794	18784
LR999940.1	10800001	10900000	0	71658	47264	2047	3033	13769
LR999940.1	10900001	11000000	0	65485	34725	399	5548	16445
LR999940.1	11000001	11100000	0	77140	36203	628	3243	17359
LR999940.1	11100001	11200000	0	60904	41540	576	997	12821
LR999940.1	11200001	11300000	0	66842	39601	363	6607	2717
LR999940.1	11300001	11400000	0	70113	40262	491	3278	23418
LR999940.1	11400001	11500000	0	75411	40288	791	3010	12572
LR999940.1	11500001	11600000	0	64768	43498	1012	3041	8735
LR999940.1	11600001	11700000	0	72209	60316	628	3454	10
LR999940.1	11700001	11800000	0	63831	45011	1268	1039	13273
LR999940.1	11800001	11900000	0	67432	47401	128	409	10304
LR999940.1	11900001	12000000	0	73260	53112	1013	2181	7718
LR999940.1	12000001	12100000	0	75879	48468	396	1617	16812
LR999940.1	12100001	12200000	0	72795	46856	836	373	20474
LR999940.1	12200001	12300000	0	59103	30800	781	3930	19529
LR999940.1	12300001	12400000	0	69502	45597	1030	3376	10724
LR999940.1	12400001	12500000	0	69860	43811	1621	1932	13573
LR999940.1	12500001	12600000	0	77149	56273	55	195	14095
LR999940.1	12600001	12700000	0	70547	33461	742	3906	16711
LR999940.1	12700001	12800000	0	67856	46697	477	4517	8929
LR999940.1	12800001	12900000	0	77293	45179	114	6078	13970
LR999940.1	12900001	13000000	0	79015	56175	1378	2207	10900
LR999940.1	13000001	13100000	0	69876	42723	1887	5986	14747
LR999940.1	13100001	13200000	0	71105	47373	1255	716	19301
LR999940.1	13200001	13300000	0	74249	48881	830	3305	13936
LR999940.1	13300001	13400000	0	64934	50985	469	2702	6007
LR999940.1	13400001	13500000	0	64627	49500	876	1506	6858
LR999940.1	13500001	13600000	0	73763	44908	745	144	22473
LR999940.1	13600001	13700000	0	71201	56248		345	11264
LR999940.1	13700001	13800000	0	72528	41487		2215	15115
LR999940.1	13800001	13819298	0	14045	5387		0	5887
LR999941.1	1	100000	14392	15931	4765	3303	1836	1432
LR999941.1	100001	200000	4693	27200	11073	4725	2621	672
LR999941.1	200001	300000	350	26247	13234	5542	2143	523
LR999941.1	300001	400000	0	28542	11261	7719	954	1846
LR999941.1	400001	500000	2765	25453	10324	3776	1893	1642
LR999941.1	500001	600000	14698	25951	6745	2509	1634	5943
LR999941.1	600001	700000	1039	29688	11933	9233	1730	894
LR999941.1	700001	800000	0	23315	9576	6987	443	227
LR999941.1	800001	900000	0	32827	12877	12145	2465	532
LR999941.1	900001	1000000	0	30079	13213	8123	1067	152
LR999941.1	1000001	1100000	958	33097	14365	10829	1606	688
LR999941.1	1100001	1200000	0	35937	12133	12701	2125	1193
LR999941.1	1200001	1300000	741	48762	18347	10039	3215	4614
LR999941.1	1300001	1400000	1039	34738	14327	9414	2646	590
LR999941.1	1400001	1500000	3741	42574	13505	8603	3085	3285
LR999941.1	1500001	1600000	2510	34901	14229	9273	3077	621
LR999941.1	1600001	1700000	2165	37909	13743	8566	2848	438
LR999941.1	1700001	1800000	7526	28501	10215	6115	4691	474
LR999941.1	1800001	1900000	0	26886	9399	9062	1339	656
LR999941.1	1900001	2000000	0	26702	11148	6608	1720	412
LR999941.1	2000001	2100000	1084	29832	11481	8380	2355	191
LR999941.1	2100001	2200000	461	40824	13813	12352	3323	285
LR999941.1	2200001	2300000	1571	37734	10587	8205	2111	1697
LR999941.1	2300001	2400000	12710	31192	8110	5444	3179	6847
LR999941.1	2400001	2500000	1407	57778	25880	8516	4876	6493
LR999941.1	2500001	2600000	1462	51155	23600	7383	5686	2236
LR999941.1	2600001	2700000	1945	45410	21685	9710	2110	303
LR999941.1	2700001	2800000	611	51016	15896	10365	3587	6889
LR999941.1	2800001	2900000	0	41464	14935	13325	3868	1419
LR999941.1	2900001	3000000	1574	41666	16933	8627	2604	896
LR999941.1	3000001	3100000	8037	40311	12028	9231	7254	2111
LR999941.1	3100001	3200000	3406	23867	6798	6080	1424	128
LR999941.1	3200001	3300000	0	18030	6297	5206	1476	98
LR999941.1	3300001	3400000	0	21873	5828	7110	840	41
LR999941.1	3400001	3500000	0	28089	10615	8868	2570	1487
LR999941.1	3500001	3600000	8863	20890	7442	4817	950	68
LR999941.1	3600001	3700000	12409	30126	9453	5804	3960	158
LR999941.1	3700001	3800000	1833	35281	13381	8369	4085	1716
LR999941.1	3800001	3900000	577	52486	18071	7463	4163	3966
LR999941.1	3900001	4000000	3704	39284	14587	8235	1779	1317
LR999941.1	4000001	4100000	7309	26192	11012	5433	970	512
LR999941.1	4100001	4200000	4020	37738	13807	10497	1944	80
LR999941.1	4200001	4300000	0	33883	11313	11574	2695	30
LR999941.1	4300001	4400000	5478	42028	10067	9587	5743	241
LR999941.1	4400001	4500000	732	43464	16926	8832	2792	474
LR999941.1	4500001	4600000	0	40426	16556	9112	2289	335
LR999941.1	4600001	4700000	0	43072	17935	6561	2745	4201
LR999941.1	4700001	4800000	2055	35300	15173	9319	967	369
LR999941.1	4800001	4900000	0	42089	21767	9971	1274	240
LR999941.1	4900001	5000000	0	33047	12929	8485	657	756
LR999941.1	5000001	5100000	786	36033	10167	10030	1268	6000
LR999941.1	5100001	5200000	11315	37965	13679	5186	5891	4709
LR999941.1	5200001	5300000	2788	30873	9653	8885	1810	440
LR999941.1	5300001	5400000	5514	19757	6247	3528	2520	143
LR999941.1	5400001	5500000	7349	11239	3011	2972	934	78
LR999941.1	5500001	5600000	15773	14379	3712	4049	1519	564
LR999941.1	5600001	5700000	0	10931	2040	2086	93	783
LR999941.1	5700001	5800000	8292	6898	1337	3250	92	46
LR999941.1	5800001	5900000	0	26857	11432	6452	470	5220
LR999941.1	5900001	6000000	0	30229	12382	6708	853	1054
LR999941.1	6000001	6100000	1517	28698	11593	6994	3180	1335
LR999941.1	6100001	6200000	1932	36130	13192	8423	878	4058
LR999941.1	6200001	6300000	375	44100	14710	8032	4014	9632
LR999941.1	6300001	6400000	0	34933	16190	7472	2712	575
LR999941.1	6400001	6500000	0	35296	12256	7864	2549	521
LR999941.1	6500001	6600000	18454	19925	5225	4629	2019	712
LR999941.1	6600001	6700000	4813	29666	11685	4198	2615	5335
LR999941.1	6700001	6800000	1785	25362	8696	4256	2422	2151
LR999941.1	6800001	6900000	9783	23819	10531	3224	1756	620
LR999941.1	6900001	7000000	8411	23521	4982	4037	2182	4628
LR999941.1	7000001	7100000	7042	33802	16230	4761	4503	713
LR999941.1	7100001	7200000	7665	34142	19533	4668	1888	805
LR999941.1	7200001	7300000	17054	21662	5486	3899	2675	530
LR999941.1	7300001	7400000	2663	30426	13795	5809	2774	1062
LR999941.1	7400001	7500000	2027	32253	7194	4395	1489	1487
LR999941.1	7500001	7600000	8805	35706	14803	3833	3192	5417
LR999941.1	7600001	7700000	23849	31512	9800	2390	4604	1195
LR999941.1	7700001	7800000	10694	30932	10170	4220	1780	4383
LR999941.1	7800001	7900000	7255	25208	9206	4411	2158	458
LR999941.1	7900001	8000000	11853	17925	3912	5488	1978	854
LR999941.1	8000001	8100000	17616	20339	7323	2371	4039	476
LR999941.1	8100001	8200000	4978	15849	6932	2272	422	384
LR999941.1	8200001	8300000	558	15142	5371	2947	1031	929
LR999941.1	8300001	8400000	9748	13939	4236	2528	1518	67
LR999941.1	8400001	8500000	3379	13653	3707	4362	814	14
LR999941.1	8500001	8600000	17331	15816	3306	3328	2544	1275
LR999941.1	8600001	8700000	6482	14768	4809	2160	1901	644
LR999941.1	8700001	8800000	5576	29752	14963	4224	2952	678
LR999941.1	8800001	8900000	7016	30082	14596	6588	1498	80
LR999941.1	8900001	9000000	2159	26571	9739	6953	4029	350
LR999941.1	9000001	9100000	6956	18304	6106	4603	1133	403
LR999941.1	9100001	9200000	9453	19624	4434	4009	3183	939
LR999941.1	9200001	9300000	12291	27882	11519	6346	2728	291
LR999941.1	9300001	9400000	1055	34902	11957	8121	3596	69
LR999941.1	9400001	9500000	6752	28564	8817	7258	1643	76
LR999941.1	9500001	9600000	4529	33304	12516	7486	2746	1982
LR999941.1	9600001	9700000	3623	26140	13827	4452	1019	298
LR999941.1	9700001	9800000	5448	26014	11191	4402	1118	34
LR999941.1	9800001	9900000	0	26735	10408	8029	1704	465
LR999941.1	9900001	10000000	4583	25404	7786	4229	1153	4938
LR999941.1	10000001	10100000	2235	28487	11970	4945	2572	817
LR999941.1	10100001	10200000	4906	29963	15984	4611	1504	1008
LR999941.1	10200001	10300000	16039	22344	5893	4005	2229	20
LR999941.1	10300001	10400000	0	24690	8417	6972	1307	399
LR999941.1	10400001	10500000	0	30359	12428	9024	2258	367
LR999941.1	10500001	10600000	1358	37794	15903	11130	2233	282
LR999941.1	10600001	10700000	0	24142	9287	6801	2273	142
LR999941.1	10700001	10800000	0	22695	8228	5607	156	227
LR999941.1	10800001	10900000	1886	31599	8985	9089	989	1395
LR999941.1	10900001	11000000	0	38974	16443	10382	3165	840
LR999941.1	11000001	11100000	7517	31553	11223	4848	3354	158
LR999941.1	11100001	11200000	1440	35240	14768	8522	2967	167
LR999941.1	11200001	11300000	3199	24296	8981	6393	1729	170
LR999941.1	11300001	11400000	833	34358	11876	9739	1983	548
LR999941.1	11400001	11500000	10119	41263	11358	6616	2519	7362
LR999941.1	11500001	11600000	347	48287	23486	9357	3810	800
LR999941.1	11600001	11700000	0	44767	17450	9097	2953	2042
LR999941.1	11700001	11800000	0	50527	23732	8509	5845	114
LR999941.1	11800001	11900000	9638	29075	12396	5215	2347	625
LR999941.1	11900001	12000000	8564	37699	12657	4295	1949	7571
LR999941.1	12000001	12100000	902	47504	18665	8979	4507	963
LR999941.1	12100001	12200000	1126	48386	20327	13501	2398	5737
LR999941.1	12200001	12300000	852	43666	21729	11510	1017	1149
LR999941.1	12300001	12400000	1396	49114	21028	11358	3054	2524
LR999941.1	12400001	12500000	9763	27459	9753	5829	1969	884
LR999941.1	12500001	12600000	4672	37845	14638	5736	6375	391
LR999941.1	12600001	12700000	3282	41533	15303	8031	5560	1316
LR999941.1	12700001	12800000	0	35354	14441	10365	1935	821
LR999941.1	12800001	12900000	1025	36544	12517	10957	1609	531
LR999941.1	12900001	13000000	21507	15659	7748	2714	979	847
LR999941.1	13000001	13100000	6445	24818	9587	5652	3644	150
LR999941.1	13100001	13200000	1581	39546	14766	9582	5574	416
LR999941.1	13200001	13300000	5080	26392	8597	9511	3669	132
LR999941.1	13300001	13400000	0	28318	9443	9212	2497	758
LR999941.1	13400001	13500000	14526	32184	11665	6055	2829	5091
LR999941.1	13500001	13600000	0	39657	18833	9429	1499	819
LR999941.1	13600001	13700000	0	35523	18215	6604	1467	3431
LR999941.1	13700001	13774036	3021	28280	9290	2139	554	8379
LR999942.1	1	100000	5048	24810	10476	1832	1102	107
LR999942.1	100001	200000	0	29560	12103	7887	3743	1157
LR999942.1	200001	300000	2916	32135	12746	7869	871	1602
LR999942.1	300001	400000	0	33950	16384	10330	1127	431
LR999942.1	400001	500000	530	37101	17035	9311	2964	733
LR999942.1	500001	600000	0	42771	10239	9687	1584	16143
LR999942.1	600001	700000	473	35502	15820	7553	2108	740
LR999942.1	700001	800000	2368	42720	22816	9494	5211	813
LR999942.1	800001	900000	6377	29805	11039	2917	3198	6953
LR999942.1	900001	1000000	9937	25757	13028	7164	1853	258
LR999942.1	1000001	1100000	3778	40999	17032	5845	2233	715
LR999942.1	1100001	1200000	1182	45799	19172	11983	3058	1168
LR999942.1	1200001	1300000	2073	51612	20947	10257	3871	1387
LR999942.1	1300001	1400000	0	43318	18183	9971	2287	842
LR999942.1	1400001	1500000	1771	46496	25318	8233	2229	441
LR999942.1	1500001	1600000	448	45610	17256	11800	4071	3016
LR999942.1	1600001	1700000	217	48547	20230	10423	2921	501
LR999942.1	1700001	1800000	15	53378	25391	12236	4410	2990
LR999942.1	1800001	1900000	529	35522	12604	8255	1173	800
LR999942.1	1900001	2000000	180	38992	14545	9867	785	75
LR999942.1	2000001	2100000	4776	28424	10156	4469	3407	126
LR999942.1	2100001	2200000	5212	33848	12390	8307	4328	914
LR999942.1	2200001	2300000	6375	23741	7025	5874	2848	363
LR999942.1	2300001	2400000	3791	34419	8521	8313	6061	5068
LR999942.1	2400001	2500000	2190	39937	12838	7421	3959	3196
LR999942.1	2500001	2600000	2605	37789	12687	10075	6695	600
LR999942.1	2600001	2700000	8654	26781	8903	5029	3399	373
LR999942.1	2700001	2800000	7090	21901	6643	4416	1520	237
LR999942.1	2800001	2900000	1863	31254	13016	4963	1797	787
LR999942.1	2900001	3000000	0	55559	25493	8078	4112	1731
LR999942.1	3000001	3100000	309	53517	18813	11377	3148	2324
LR999942.1	3100001	3200000	0	46859	19387	11045	3416	789
LR999942.1	3200001	3300000	0	55471	27497	10449	1430	3731
LR999942.1	3300001	3400000	2793	50459	25727	8836	4031	2447
LR999942.1	3400001	3500000	4404	31467	11975	9780	1032	806
LR999942.1	3500001	3600000	173	31152	13869	8320	2277	700
LR999942.1	3600001	3700000	0	32768	12442	9694	2052	163
LR999942.1	3700001	3800000	464	29404	12126	9611	1281	601
LR999942.1	3800001	3900000	6862	16723	5308	4340	635	409
LR999942.1	3900001	4000000	19756	24612	11826	3730	2730	452
LR999942.1	4000001	4100000	26157	19870	6653	2446	3451	577
LR999942.1	4100001	4200000	12060	23140	8173	5567	1291	0
LR999942.1	4200001	4300000	853	31863	12583	7009	4726	1028
LR999942.1	4300001	4400000	2896	29364	13369	6294	1510	794
LR999942.1	4400001	4500000	924	19715	6180	5057	2100	840
LR999942.1	4500001	4600000	7549	21381	9660	5064	1511	787
LR999942.1	4600001	4700000	12251	19736	6246	3806	3685	198
LR999942.1	4700001	4800000	885	18998	5372	4963	1070	3095
LR999942.1	4800001	4900000	1396	30596	15959	5640	271	420
LR999942.1	4900001	5000000	5475	28842	6749	6300	1145	1886
LR999942.1	5000001	5100000	11029	23007	8723	4965	3393	326
LR999942.1	5100001	5200000	7506	23560	9849	2421	3320	0
LR999942.1	5200001	5300000	9173	17162	5507	4543	2358	80
LR999942.1	5300001	5400000	284	12252	3847	3515	783	37
LR999942.1	5400001	5500000	635	18721	5767	3535	1605	491
LR999942.1	5500001	5600000	0	11692	3708	2989	418	702
LR999942.1	5600001	5700000	6962	14187	6124	4075	786	365
LR999942.1	5700001	5800000	8978	27913	7455	2252	4017	283
LR999942.1	5800001	5900000	12768	28099	7064	2600	3361	5689
LR999942.1	5900001	6000000	9342	26382	12662	4379	2295	882
LR999942.1	6000001	6100000	15834	29725	9474	3955	2984	4969
LR999942.1	6100001	6200000	1918	49460	24924	3763	1748	14063
LR999942.1	6200001	6300000	0	40314	19090	6799	588	9738
LR999942.1	6300001	6400000	2120	29167	10028	6875	1026	5637
LR999942.1	6400001	6500000	5216	28987	11003	7755	1202	570
LR999942.1	6500001	6600000	4050	22574	4567	3977	3646	5731
LR999942.1	6600001	6700000	9562	16482	5358	3705	1610	385
LR999942.1	6700001	6800000	10070	18102	9283	2846	1876	97
LR999942.1	6800001	6900000	2370	17121	4354	3726	698	4055
LR999942.1	6900001	7000000	12416	28442	7836	7441	3258	424
LR999942.1	7000001	7100000	575	32532	13834	7923	3131	77
LR999942.1	7100001	7200000	2029	30027	12689	7425	3862	321
LR999942.1	7200001	7300000	0	18587	4813	6742	786	475
LR999942.1	7300001	7400000	0	30346	10262	9030	2166	762
LR999942.1	7400001	7500000	3259	23857	7447	7210	1255	207
LR999942.1	7500001	7600000	938	31565	8058	8983	1285	1307
LR999942.1	7600001	7700000	5438	32043	14035	8381	2244	0
LR999942.1	7700001	7800000	0	26565	6340	9426	351	313
LR999942.1	7800001	7900000	0	29530	9136	7264	2085	356
LR999942.1	7900001	8000000	620	39270	15962	10292	1664	942
LR999942.1	8000001	8100000	2665	42167	23796	7274	2268	1670
LR999942.1	8100001	8200000	922	42129	19667	7437	2224	6916
LR999942.1	8200001	8300000	3403	23104	11173	6262	2676	364
LR999942.1	8300001	8400000	1048	30799	12828	8658	3347	676
LR999942.1	8400001	8500000	762	33750	13699	8121	1924	163
LR999942.1	8500001	8600000	8425	24683	8981	8075	2539	454
LR999942.1	8600001	8700000	0	39929	17985	10229	2949	1149
LR999942.1	8700001	8800000	0	41827	18241	12950	2491	1097
LR999942.1	8800001	8900000	0	31744	10001	7745	2109	1316
LR999942.1	8900001	9000000	4470	43828	19382	7689	3368	4908
LR999942.1	9000001	9100000	1857	61511	22364	8346	3428	11282
LR999942.1	9100001	9200000	1232	41696	16070	9575	2469	4222
LR999942.1	9200001	9300000	0	39818	16399	8991	1462	1398
LR999942.1	9300001	9400000	428	44463	17728	12068	2466	426
LR999942.1	9400001	9500000	7417	35271	12946	7201	1010	1107
LR999942.1	9500001	9600000	15542	22557	8988	4559	3112	842
LR999942.1	9600001	9700000	6179	25102	7159	4584	3545	46
LR999942.1	9700001	9800000	6568	31926	11202	7977	3690	893
LR999942.1	9800001	9900000	6920	28164	8222	6773	2927	429
LR999942.1	9900001	10000000	2833	37346	12702	11008	2876	539
LR999942.1	10000001	10100000	0	47587	16610	10192	5238	817
LR999942.1	10100001	10200000	4932	36798	9779	8457	4869	1328
LR999942.1	10200001	10300000	5068	24819	6506	7472	2570	344
LR999942.1	10300001	10400000	7671	29549	7210	5036	4389	1117
LR999942.1	10400001	10500000	6109	35421	12399	7393	3192	3263
LR999942.1	10500001	10600000	2486	37707	14920	10670	2256	975
LR999942.1	10600001	10700000	3518	26949	10844	6589	3213	1390
LR999942.1	10700001	10800000	587	35990	12501	10532	2189	728
LR999942.1	10800001	10900000	21	36309	14435	11001	814	434
LR999942.1	10900001	11000000	7010	29030	10341	7274	2745	1727
